Date,Time_min,Time_s,p01,p02,p03,p04,p05,p07,p08,p10,p11,p13,p18,p20,,Transduer_ID,y_utm,x_utm
5/25/2015,9:34:00,1330440,136.701,135.415,134.411,132.499,132.291,131.146,129.917,127.698,126.99,124.243,118.522,116.68,,,,
5/25/2015,9:36:00,1330560,136.694,135.41,134.417,132.499,132.297,131.14,129.917,127.689,126.993,124.246,118.525,116.677,,,,
5/25/2015,9:38:00,1330680,136.698,135.416,134.416,132.498,132.29,131.148,129.913,127.691,126.99,124.246,118.525,116.671,,,,
5/25/2015,9:40:00,1330800,136.693,135.414,134.416,132.498,132.299,131.142,129.913,127.682,126.993,124.246,118.528,116.659,,,,
5/25/2015,9:42:00,1330920,136.701,135.417,134.419,132.498,132.279,131.148,129.916,127.688,126.996,124.246,118.528,116.674,,,,
5/25/2015,9:44:00,1331040,136.701,135.414,134.419,132.498,132.311,131.142,129.913,127.682,126.993,124.246,118.528,116.668,,,,
5/25/2015,9:46:00,1331160,136.704,135.416,134.419,132.498,132.278,131.145,129.919,127.682,126.99,124.246,118.531,116.671,,,,
5/25/2015,9:48:00,1331280,136.702,135.414,134.416,132.498,132.298,131.145,129.919,127.706,126.993,124.246,118.528,116.668,,,,
5/25/2015,9:50:00,1331400,136.702,135.411,134.419,132.501,132.281,131.145,129.913,127.685,126.993,124.246,118.531,116.677,,,,
5/25/2015,9:52:00,1331520,136.702,135.414,134.419,132.501,132.303,131.139,129.913,127.694,126.993,124.246,118.525,116.68,,,,
5/25/2015,9:54:00,1331640,136.698,135.414,134.419,132.498,132.286,131.142,129.91,127.697,126.996,124.246,118.528,116.671,,,,
5/25/2015,9:56:00,1331760,136.694,135.418,134.42,132.502,132.297,131.146,129.914,127.689,126.993,124.246,118.525,116.674,,,,
5/25/2015,9:58:00,1331880,136.703,135.417,134.423,132.501,132.304,131.149,129.917,127.692,126.987,124.246,118.528,116.674,,,,
5/25/2015,10:00:00,1332000,136.705,135.414,134.417,132.502,132.302,131.149,129.914,127.683,126.99,124.246,118.525,116.683,,,,
5/25/2015,10:02:00,1332120,136.701,135.418,134.426,132.502,132.316,131.146,129.914,127.695,126.993,124.246,118.525,116.686,,,,
5/25/2015,10:04:00,1332240,136.702,135.415,134.423,132.502,132.299,131.14,129.914,127.692,126.999,124.246,118.528,116.677,,,,
5/25/2015,10:06:00,1332360,136.694,135.419,134.423,132.502,132.3,131.146,129.914,127.689,126.99,124.246,118.528,116.674,,,,
5/25/2015,10:08:00,1332480,136.708,135.418,134.423,132.502,132.297,131.143,129.917,127.71,126.993,124.243,118.522,116.665,,,,
5/25/2015,10:10:00,1332600,136.703,135.415,134.423,132.502,132.313,131.146,129.917,127.686,126.991,124.247,118.529,116.675,,,,
5/25/2015,10:12:00,1332720,136.703,135.414,134.423,132.502,132.297,131.146,129.914,127.71,126.993,124.246,118.525,116.659,,,,
5/25/2015,10:14:00,1332840,136.699,135.417,134.423,132.502,132.297,131.146,129.914,127.698,126.991,124.247,118.529,116.669,,,,
5/25/2015,10:16:00,1332960,136.706,135.416,134.421,132.503,132.295,131.147,129.921,127.696,126.997,124.247,118.529,116.672,,,,
5/25/2015,10:18:00,1333080,136.702,135.417,134.423,132.499,132.295,131.143,129.914,127.692,126.997,124.247,118.526,116.666,,,,
5/25/2015,10:20:00,1333200,136.704,135.415,134.424,132.503,132.313,131.141,129.918,127.69,126.993,124.246,118.525,116.683,,,,
5/25/2015,10:22:00,1333320,136.704,135.419,134.424,132.503,132.296,131.147,129.918,127.711,126.982,124.247,118.532,116.678,,,,
5/25/2015,10:24:00,1333440,136.706,135.415,134.424,132.503,132.3,131.147,129.918,127.693,126.993,124.246,118.528,116.659,,,,
5/25/2015,10:26:00,1333560,136.702,135.427,134.424,132.503,132.292,131.147,129.918,127.696,126.987,124.246,118.528,116.662,,,,
5/25/2015,10:28:00,1333680,136.711,135.419,134.424,132.503,132.296,131.144,129.918,127.696,126.994,124.247,118.532,116.654,,,,
5/25/2015,10:30:00,1333800,136.704,135.419,134.424,132.503,132.316,131.15,129.918,127.687,126.994,124.244,118.529,116.669,,,,
5/25/2015,10:32:00,1333920,136.703,135.415,134.427,132.503,132.308,131.15,129.918,127.699,126.99,124.246,118.531,116.674,,,,
5/25/2015,10:34:00,1334040,136.703,135.422,134.427,132.506,132.295,131.147,129.915,127.693,126.99,124.246,118.534,116.68,,,,
5/25/2015,10:36:00,1334160,136.703,135.422,134.426,132.505,132.307,131.149,129.917,127.701,126.99,124.246,118.525,116.674,,,,
5/25/2015,10:38:00,1334280,136.708,135.419,134.426,132.502,132.318,131.143,129.92,127.689,126.996,124.246,118.528,116.674,,,,
5/25/2015,10:40:00,1334400,136.704,135.428,134.424,132.506,132.298,131.15,129.918,127.693,126.987,124.246,118.534,116.674,,,,
5/25/2015,10:42:00,1334520,136.705,135.419,134.423,132.505,132.299,131.14,129.917,127.695,126.99,124.246,118.531,116.668,,,,
5/25/2015,10:44:00,1334640,136.71,135.414,134.429,132.505,132.303,131.152,129.917,127.695,126.993,124.246,118.528,116.674,,,,
5/25/2015,10:46:00,1334760,136.708,135.421,134.426,132.505,132.307,131.146,129.917,127.692,126.994,124.247,118.529,116.672,,,,
5/25/2015,10:48:00,1334880,136.704,135.419,134.43,132.506,132.3,131.147,129.918,127.699,126.996,124.246,118.531,116.668,,,,
5/25/2015,10:50:00,1335000,136.704,135.416,134.43,132.506,132.296,131.15,129.921,127.693,126.996,124.246,118.534,116.671,,,,
5/25/2015,10:52:00,1335120,136.704,135.423,134.427,132.506,132.31,131.15,129.918,127.699,126.999,124.246,118.528,116.665,,,,
5/25/2015,10:54:00,1335240,136.711,135.423,134.43,132.506,132.295,131.153,129.915,127.69,126.991,124.247,118.532,116.675,,,,
5/25/2015,10:56:00,1335360,136.7,135.425,134.43,132.505,132.298,131.15,129.918,127.692,126.997,124.247,118.532,116.672,,,,
5/25/2015,10:58:00,1335480,136.711,135.418,134.43,132.506,132.3,131.153,129.924,127.699,126.99,124.246,118.528,116.668,,,,
5/25/2015,11:00:00,1335600,136.709,135.423,134.43,132.506,132.295,131.153,129.918,127.69,126.993,124.246,118.531,116.662,,,,
5/25/2015,11:02:00,1335720,136.707,135.418,134.427,132.506,132.319,131.15,129.921,127.705,126.996,124.246,118.531,116.68,,,,
5/25/2015,11:04:00,1335840,136.709,135.425,134.427,132.506,132.298,131.15,129.924,127.69,126.99,124.246,118.525,116.671,,,,
5/25/2015,11:06:00,1335960,136.704,135.425,134.43,132.506,132.31,131.15,129.918,127.711,126.99,124.246,118.531,116.683,,,,
5/25/2015,11:08:00,1336080,136.703,135.422,134.424,132.505,132.304,131.153,129.924,127.692,126.999,124.246,118.534,116.674,,,,
5/25/2015,11:10:00,1336200,136.712,135.42,134.43,132.509,132.312,131.153,129.918,127.693,126.996,124.246,118.525,116.659,,,,
5/25/2015,11:12:00,1336320,136.707,135.42,134.427,132.509,132.307,131.153,129.918,127.699,126.996,124.246,118.531,116.668,,,,
5/25/2015,11:14:00,1336440,136.71,135.421,134.429,132.508,132.302,131.152,129.914,127.692,126.995,124.245,118.527,116.664,,,,
5/25/2015,11:16:00,1336560,136.704,135.427,134.43,132.506,132.321,131.15,129.924,127.696,126.992,124.248,118.527,116.688,,,,
5/25/2015,11:18:00,1336680,136.706,135.422,134.43,132.506,132.3,131.153,129.921,127.705,127.001,124.248,118.53,116.676,,,,
5/25/2015,11:20:00,1336800,136.709,135.423,134.43,132.508,132.316,131.153,129.921,127.704,126.992,124.248,118.524,116.664,,,,
5/25/2015,11:22:00,1336920,136.711,135.426,134.429,132.508,132.294,131.155,129.917,127.689,126.995,124.245,118.53,116.67,,,,
5/25/2015,11:24:00,1337040,136.704,135.43,134.43,132.506,132.308,131.156,129.918,127.69,126.992,124.248,118.533,116.67,,,,
5/25/2015,11:26:00,1337160,136.716,135.428,134.43,132.509,132.301,131.156,129.921,127.696,126.992,124.248,118.524,116.67,,,,
5/25/2015,11:28:00,1337280,136.712,135.423,134.43,132.509,132.305,131.153,129.921,127.687,126.998,124.248,118.533,116.667,,,,
5/25/2015,11:30:00,1337400,136.712,135.425,134.427,132.509,132.304,131.156,129.921,127.705,126.995,124.248,118.53,116.667,,,,
5/25/2015,11:32:00,1337520,136.715,135.425,134.433,132.509,132.307,131.153,129.921,127.699,126.995,124.248,118.527,116.682,,,,
5/25/2015,11:34:00,1337640,136.71,135.426,134.429,132.508,132.33,131.158,129.923,127.692,126.992,124.248,118.533,116.676,,,,
5/25/2015,11:36:00,1337760,136.708,135.424,134.432,132.511,132.307,131.152,129.92,127.698,127.001,124.248,118.524,116.676,,,,
5/25/2015,11:38:00,1337880,136.712,135.426,134.432,132.508,132.327,131.155,129.923,127.71,126.992,124.248,118.521,116.676,,,,
5/25/2015,11:40:00,1338000,136.712,135.43,134.429,132.508,132.303,131.155,129.926,127.692,126.998,124.248,118.53,116.673,,,,
5/25/2015,11:42:00,1338120,136.708,135.424,134.432,132.508,132.316,131.161,129.92,127.695,126.992,124.248,118.527,116.682,,,,
5/25/2015,11:44:00,1338240,136.718,135.423,134.433,132.512,132.314,131.156,129.924,127.684,126.996,124.249,118.531,116.671,,,,
5/25/2015,11:46:00,1338360,136.704,135.432,134.433,132.512,132.328,131.159,129.918,127.696,126.995,124.248,118.527,116.67,,,,
5/25/2015,11:48:00,1338480,136.718,135.432,134.43,132.512,132.308,131.153,129.921,127.69,126.996,124.249,118.531,116.659,,,,
5/25/2015,11:50:00,1338600,136.713,135.427,134.43,132.512,132.317,131.159,129.924,127.693,126.999,124.249,118.531,116.671,,,,
5/25/2015,11:52:00,1338720,136.709,135.425,134.433,132.509,132.307,131.156,129.924,127.714,126.999,124.249,118.528,116.674,,,,
5/25/2015,11:54:00,1338840,136.72,135.434,134.43,132.512,132.308,131.159,129.921,127.696,126.996,124.252,118.528,116.674,,,,
5/25/2015,11:56:00,1338960,136.711,135.43,134.433,132.512,132.334,131.159,129.921,127.693,126.999,124.252,118.534,116.674,,,,
5/25/2015,11:58:00,1339080,136.715,135.431,134.436,132.512,132.314,131.159,129.927,127.693,126.996,124.252,118.531,116.671,,,,
5/25/2015,12:00:00,1339200,136.712,135.431,134.433,132.512,132.321,131.162,129.924,127.702,126.999,124.249,118.531,116.668,,,,
5/25/2015,12:02:00,1339320,136.72,135.431,134.433,132.512,132.31,131.168,129.924,127.693,126.996,124.252,118.528,116.671,,,,
5/25/2015,12:04:00,1339440,136.716,135.435,134.433,132.512,132.308,131.159,129.921,127.696,126.994,124.25,118.535,116.675,,,,
5/25/2015,12:06:00,1339560,136.716,135.434,134.433,132.512,132.3,131.165,129.924,127.69,126.993,124.249,118.534,116.671,,,,
5/25/2015,12:08:00,1339680,136.713,135.434,134.433,132.512,132.317,131.156,129.924,127.699,126.999,124.249,118.528,116.671,,,,
5/25/2015,12:10:00,1339800,136.721,135.432,134.433,132.512,132.305,131.165,129.921,127.711,126.993,124.249,118.537,116.68,,,,
5/25/2015,12:12:00,1339920,136.713,135.442,134.429,132.511,132.314,131.162,129.924,127.707,126.999,124.249,118.531,116.671,,,,
5/25/2015,12:14:00,1340040,136.716,135.432,134.433,132.515,132.312,131.162,129.924,127.699,126.996,124.249,118.534,116.665,,,,
5/25/2015,12:16:00,1340160,136.715,135.439,134.436,132.515,132.305,131.165,129.93,127.696,126.996,124.249,118.534,116.68,,,,
5/25/2015,12:18:00,1340280,136.718,135.432,134.433,132.515,132.305,131.162,129.93,127.702,127.002,124.249,118.531,116.68,,,,
5/25/2015,12:20:00,1340400,136.72,135.439,134.436,132.512,132.326,131.159,129.933,127.702,126.999,124.249,118.531,116.686,,,,
5/25/2015,12:22:00,1340520,136.721,135.44,134.436,132.512,132.305,131.159,129.927,127.708,126.994,124.25,118.535,116.678,,,,
5/25/2015,12:24:00,1340640,136.712,135.439,134.433,132.515,132.317,131.156,129.927,127.702,126.994,124.25,118.529,116.69,,,,
5/25/2015,12:26:00,1340760,136.709,135.43,134.433,132.512,132.304,131.162,129.927,127.702,126.997,124.25,118.529,116.675,,,,
5/25/2015,12:28:00,1340880,136.72,135.434,134.433,132.515,132.317,131.162,129.927,127.705,127,124.25,118.538,116.672,,,,
5/25/2015,12:30:00,1341000,136.709,135.437,134.433,132.515,132.31,131.153,129.93,127.702,126.994,124.25,118.526,116.672,,,,
5/25/2015,12:32:00,1341120,136.711,135.44,134.436,132.512,132.307,131.159,129.927,127.696,127.003,124.25,118.532,116.666,,,,
5/25/2015,12:34:00,1341240,136.721,135.442,134.433,132.515,132.334,131.159,129.93,127.705,127,124.25,118.538,116.69,,,,
5/25/2015,12:36:00,1341360,136.721,135.432,134.437,132.516,132.311,131.166,129.931,127.712,127,124.247,118.529,116.678,,,,
5/25/2015,12:38:00,1341480,136.713,135.438,134.437,132.513,132.315,131.157,129.925,127.7,126.997,124.25,118.532,116.675,,,,
5/25/2015,12:40:00,1341600,136.716,135.44,134.437,132.516,132.313,131.16,129.925,127.697,126.994,124.25,118.529,116.663,,,,
5/25/2015,12:42:00,1341720,136.717,135.435,134.44,132.516,132.313,131.157,129.928,127.7,127.004,124.251,118.527,116.673,,,,
5/25/2015,12:44:00,1341840,136.721,135.438,134.437,132.513,132.326,131.163,129.928,127.709,126.998,124.251,118.536,116.673,,,,
5/25/2015,12:46:00,1341960,136.717,135.435,134.434,132.516,132.313,131.166,129.926,127.706,126.997,124.25,118.529,116.678,,,,
5/25/2015,12:48:00,1342080,136.721,135.45,134.437,132.516,132.311,131.166,129.928,127.703,127,124.25,118.535,116.687,,,,
5/25/2015,12:50:00,1342200,136.721,135.443,134.437,132.513,132.311,131.157,129.925,127.715,126.997,124.25,118.535,116.672,,,,
5/25/2015,12:52:00,1342320,136.719,135.433,134.437,132.516,132.314,131.166,129.928,127.712,127,124.25,118.529,116.681,,,,
5/25/2015,12:54:00,1342440,136.722,135.438,134.437,132.516,132.332,131.163,129.931,127.7,127.003,124.25,118.535,116.675,,,,
5/25/2015,12:56:00,1342560,136.717,135.445,134.438,132.514,132.31,131.167,129.929,127.713,127.004,124.251,118.536,116.67,,,,
5/25/2015,12:58:00,1342680,136.72,135.444,134.438,132.517,132.318,131.161,129.929,127.689,127.007,124.254,118.53,116.679,,,,
5/25/2015,13:00:00,1342800,136.719,135.449,134.439,132.518,132.327,131.168,129.933,127.717,127.001,124.251,118.539,116.679,,,,
5/25/2015,13:02:00,1342920,136.725,135.441,134.438,132.517,132.316,131.164,129.929,127.704,127,124.253,118.532,116.696,,,,
5/25/2015,13:04:00,1343040,136.714,135.441,134.441,132.52,132.331,131.17,129.932,127.704,127,124.253,118.532,116.687,,,,
5/25/2015,13:06:00,1343160,136.718,135.437,134.441,132.517,132.323,131.167,129.929,127.704,127.005,124.258,118.537,116.683,,,,
5/25/2015,13:08:00,1343280,136.717,135.441,134.441,132.517,132.331,131.167,129.929,127.704,127.005,124.255,118.54,116.665,,,,
5/25/2015,13:10:00,1343400,136.711,135.439,134.441,132.517,132.306,131.164,129.935,127.698,127.004,124.257,118.539,116.673,,,,
5/25/2015,13:12:00,1343520,136.718,135.441,134.441,132.514,132.303,131.167,129.933,127.719,127.008,124.255,118.531,116.683,,,,
5/25/2015,13:14:00,1343640,136.718,135.451,134.442,132.518,132.317,131.162,129.933,127.711,127.004,124.254,118.533,116.685,,,,
5/25/2015,13:16:00,1343760,136.716,135.442,134.442,132.521,132.328,131.165,129.933,127.711,127.002,124.252,118.534,116.698,,,,
5/25/2015,13:18:00,1343880,136.72,135.446,134.441,132.517,132.327,131.161,129.932,127.704,127.002,124.255,118.531,116.683,,,,
5/25/2015,13:20:00,1344000,136.71,135.438,134.44,132.516,132.309,131.166,129.932,127.703,127.005,124.258,118.54,116.695,,,,
5/25/2015,13:22:00,1344120,136.727,135.441,134.441,132.52,132.309,131.167,129.935,127.701,127.008,124.258,118.54,116.68,,,,
5/25/2015,13:24:00,1344240,136.72,135.444,134.441,132.517,132.314,131.17,129.935,127.704,127.013,124.257,118.536,116.682,,,,
5/25/2015,13:26:00,1344360,136.723,135.448,134.441,132.517,132.31,131.167,129.932,127.716,127,124.253,118.538,116.693,,,,
5/25/2015,13:28:00,1344480,136.725,135.445,134.444,132.52,132.324,131.161,129.938,127.725,127.003,124.253,118.538,116.687,,,,
5/25/2015,13:30:00,1344600,136.725,135.446,134.444,132.52,132.303,131.164,129.935,127.713,127.005,124.255,118.537,116.692,,,,
5/25/2015,13:32:00,1344720,136.715,135.454,134.447,132.517,132.323,131.17,129.938,127.701,127.006,124.256,118.547,116.693,,,,
5/25/2015,13:34:00,1344840,136.726,135.461,134.445,132.52,132.303,131.165,129.933,127.717,127.011,124.255,118.537,116.686,,,,
5/25/2015,13:36:00,1344960,136.723,135.458,134.444,132.52,132.31,131.161,129.932,127.704,127.003,124.256,118.538,116.684,,,,
5/25/2015,13:38:00,1345080,136.727,135.446,134.441,132.517,132.328,131.17,129.935,127.719,126.998,124.254,118.539,116.688,,,,
5/25/2015,13:40:00,1345200,136.725,135.444,134.441,132.517,132.321,131.167,129.935,127.707,127.007,124.254,118.53,116.685,,,,
5/25/2015,13:42:00,1345320,136.726,135.457,134.441,132.517,132.327,131.17,129.932,127.71,127.007,124.251,118.536,116.673,,,,
5/25/2015,13:44:00,1345440,136.717,135.448,134.441,132.52,132.315,131.17,129.938,127.713,127.007,124.254,118.533,116.673,,,,
5/25/2015,13:46:00,1345560,136.729,135.455,134.438,132.52,132.312,131.173,129.938,127.707,127.008,124.252,118.531,116.668,,,,
5/25/2015,13:48:00,1345680,136.716,135.461,134.442,132.518,132.32,131.168,129.942,127.708,127.008,124.252,118.543,116.674,,,,
5/25/2015,13:50:00,1345800,136.723,135.452,134.442,132.518,132.31,131.174,129.936,127.711,127.008,124.252,118.531,116.686,,,,
5/25/2015,13:52:00,1345920,136.726,135.455,134.442,132.521,132.331,131.165,129.936,127.708,127.002,124.252,118.534,116.683,,,,
5/25/2015,13:54:00,1346040,136.726,135.452,134.442,132.521,132.308,131.171,129.939,127.705,127.006,124.256,118.544,116.675,,,,
5/25/2015,13:56:00,1346160,136.73,135.447,134.445,132.52,132.322,131.168,129.939,127.711,127.013,124.257,118.536,116.691,,,,
5/25/2015,13:58:00,1346280,136.721,135.452,134.442,132.521,132.313,131.174,129.939,127.702,127.011,124.258,118.543,116.686,,,,
5/25/2015,14:00:00,1346400,136.724,135.455,134.442,132.521,132.319,131.174,129.939,127.723,127.012,124.259,118.547,116.681,,,,
5/25/2015,14:02:00,1346520,136.73,135.455,134.436,132.521,132.331,131.174,129.939,127.702,127.019,124.26,118.545,116.679,,,,
5/25/2015,14:04:00,1346640,136.728,135.451,134.445,132.521,132.32,131.165,129.942,127.711,127.013,124.263,118.545,116.691,,,,
5/25/2015,14:06:00,1346760,136.73,135.452,134.442,132.52,132.334,131.177,129.942,127.708,127.012,124.262,118.541,116.69,,,,
5/25/2015,14:08:00,1346880,136.716,135.451,134.442,132.521,132.316,131.171,129.939,127.705,127.016,124.26,118.542,116.688,,,,
5/25/2015,14:10:00,1347000,136.73,135.454,134.442,132.521,132.316,131.171,129.939,127.711,127.014,124.261,118.549,116.701,,,,
5/25/2015,14:12:00,1347120,136.724,135.45,134.446,132.519,132.325,131.172,129.94,127.715,127.011,124.261,118.54,116.689,,,,
5/25/2015,14:14:00,1347240,136.728,135.451,134.442,132.521,132.313,131.168,129.942,127.711,127.013,124.26,118.545,116.682,,,,
5/25/2015,14:16:00,1347360,136.732,135.456,134.443,132.522,132.337,131.166,129.943,127.715,127.01,124.257,118.542,116.664,,,,
5/25/2015,14:18:00,1347480,136.724,135.455,134.446,132.522,132.314,131.172,129.946,127.715,127.007,124.257,118.536,116.679,,,,
5/25/2015,14:20:00,1347600,136.727,135.456,134.449,132.522,132.317,131.175,129.943,127.715,127.008,124.255,118.54,116.677,,,,
5/25/2015,14:22:00,1347720,136.729,135.453,134.446,132.522,132.321,131.169,129.943,127.715,127.01,124.254,118.536,116.682,,,,
5/25/2015,14:24:00,1347840,136.731,135.45,134.449,132.522,132.317,131.175,129.94,127.706,127.004,124.254,118.533,116.676,,,,
5/25/2015,14:26:00,1347960,136.723,135.454,134.447,132.523,132.312,131.167,129.947,127.713,127.008,124.255,118.54,116.677,,,,
5/25/2015,14:28:00,1348080,136.731,135.452,134.446,132.522,132.326,131.181,129.94,127.709,127.011,124.258,118.537,116.683,,,,
5/25/2015,14:30:00,1348200,136.737,135.457,134.446,132.525,132.333,131.176,129.947,127.712,127.009,124.259,118.541,116.681,,,,
5/25/2015,14:32:00,1348320,136.732,135.456,134.449,132.525,132.338,131.178,129.943,127.721,127.009,124.256,118.538,116.687,,,,
5/25/2015,14:34:00,1348440,136.732,135.452,134.446,132.525,132.321,131.169,129.952,127.712,127.009,124.259,118.538,116.684,,,,
5/25/2015,14:36:00,1348560,136.728,135.453,134.446,132.525,132.328,131.178,129.949,127.718,127.009,124.256,118.538,116.684,,,,
5/25/2015,14:38:00,1348680,136.726,135.451,134.445,132.521,132.32,131.165,129.942,127.711,127.006,124.256,118.538,116.672,,,,
5/25/2015,14:40:00,1348800,136.721,135.455,134.451,132.524,132.315,131.174,129.942,127.708,127.012,124.256,118.538,116.678,,,,
5/25/2015,14:42:00,1348920,136.726,135.464,134.451,132.524,132.328,131.168,129.945,127.717,127.01,124.26,118.542,116.679,,,,
5/25/2015,14:44:00,1349040,136.731,135.456,134.452,132.522,132.318,131.175,129.946,127.715,127.013,124.26,118.542,116.688,,,,
5/25/2015,14:46:00,1349160,136.731,135.453,134.452,132.525,132.335,131.169,129.946,127.712,127.009,124.262,118.541,116.672,,,,
5/25/2015,14:48:00,1349280,136.717,135.455,134.452,132.525,132.337,131.178,129.943,127.715,127.009,124.259,118.547,116.687,,,,
5/25/2015,14:50:00,1349400,136.732,135.455,134.452,132.525,132.34,131.172,129.943,127.721,127.01,124.26,118.542,116.682,,,,
5/25/2015,14:52:00,1349520,136.725,135.459,134.452,132.528,132.326,131.178,129.946,127.727,127.011,124.261,118.54,116.677,,,,
5/25/2015,14:54:00,1349640,136.731,135.456,134.452,132.525,132.325,131.172,129.946,127.709,127.016,124.263,118.548,116.685,,,,
5/25/2015,14:56:00,1349760,136.731,135.452,134.452,132.528,132.342,131.175,129.946,127.715,127.019,124.26,118.545,116.682,,,,
5/25/2015,14:58:00,1349880,136.734,135.452,134.452,132.531,132.323,131.172,129.946,127.715,127.018,124.265,118.544,116.699,,,,
5/25/2015,15:00:00,1350000,136.732,135.456,134.452,132.527,132.323,131.175,129.946,127.709,127.016,124.266,118.545,116.685,,,,
5/25/2015,15:02:00,1350120,136.727,135.457,134.449,132.528,132.329,131.172,129.946,127.727,127.014,124.264,118.543,116.698,,,,
5/25/2015,15:04:00,1350240,136.734,135.457,134.452,132.528,132.337,131.178,129.949,127.718,127.02,124.267,118.537,116.689,,,,
5/25/2015,15:06:00,1350360,136.737,135.465,134.453,132.529,132.341,131.173,129.947,127.716,127.014,124.261,118.537,116.692,,,,
5/25/2015,15:08:00,1350480,136.725,135.46,134.452,132.528,132.33,131.178,129.952,127.712,127.014,124.264,118.546,116.674,,,,
5/25/2015,15:10:00,1350600,136.728,135.457,134.449,132.528,132.329,131.172,129.946,127.718,127.018,124.265,118.538,116.687,,,,
5/25/2015,15:12:00,1350720,136.731,135.46,134.449,132.528,132.33,131.181,129.943,127.721,127.007,124.266,118.542,116.688,,,,
5/25/2015,15:14:00,1350840,136.724,135.457,134.449,132.528,132.329,131.175,129.943,127.727,127.01,124.266,118.542,116.688,,,,
5/25/2015,15:16:00,1350960,136.737,135.458,134.45,132.529,132.327,131.182,129.947,127.725,127.011,124.267,118.537,116.704,,,,
5/25/2015,15:18:00,1351080,136.733,135.46,134.447,132.526,132.327,131.18,129.948,127.71,127.011,124.267,118.543,116.698,,,,
5/25/2015,15:20:00,1351200,136.734,135.461,134.451,132.527,132.328,131.183,129.951,127.723,127.014,124.267,118.54,116.701,,,,
5/25/2015,15:22:00,1351320,136.729,135.465,134.45,132.526,132.334,131.179,129.944,127.713,127.018,124.268,118.541,116.696,,,,
5/25/2015,15:24:00,1351440,136.736,135.458,134.451,132.53,132.331,131.18,129.945,127.714,127.02,124.27,118.54,116.686,,,,
5/25/2015,15:26:00,1351560,136.734,135.466,134.451,132.527,132.332,131.177,129.945,127.723,127.014,124.267,118.543,116.68,,,,
5/25/2015,15:28:00,1351680,136.73,135.467,134.454,132.527,132.331,131.18,129.951,127.705,127.008,124.267,118.537,116.683,,,,
5/25/2015,15:30:00,1351800,136.736,135.461,134.454,132.53,132.331,131.174,129.957,127.72,127.016,124.269,118.542,116.682,,,,
5/25/2015,15:32:00,1351920,136.73,135.462,134.451,132.527,132.344,131.174,129.951,127.732,127.018,124.271,118.544,116.705,,,,
5/25/2015,15:34:00,1352040,136.739,135.462,134.451,132.53,132.34,131.174,129.955,127.72,127.018,124.268,118.544,116.702,,,,
5/25/2015,15:36:00,1352160,136.74,135.467,134.452,132.531,132.328,131.181,129.958,127.712,127.021,124.271,118.547,116.711,,,,
5/25/2015,15:38:00,1352280,136.727,135.47,134.454,132.53,132.34,131.171,129.957,127.714,127.021,124.268,118.544,116.678,,,,
5/25/2015,15:40:00,1352400,136.735,135.471,134.452,132.531,132.321,131.175,129.952,127.715,127.02,124.27,118.543,116.692,,,,
5/25/2015,15:42:00,1352520,136.734,135.467,134.452,132.531,132.329,131.178,129.952,127.718,127.021,124.271,118.55,116.687,,,,
5/25/2015,15:44:00,1352640,136.739,135.46,134.455,132.531,132.329,131.181,129.949,127.712,127.021,124.271,118.55,116.705,,,,
5/25/2015,15:46:00,1352760,136.74,135.465,134.458,132.531,132.326,131.181,129.949,127.721,127.022,124.272,118.548,116.697,,,,
5/25/2015,15:48:00,1352880,136.73,135.468,134.455,132.531,132.343,131.175,129.949,127.727,127.015,124.268,118.544,116.687,,,,
5/25/2015,15:50:00,1353000,136.737,135.465,134.455,132.531,132.344,131.181,129.949,127.724,127.018,124.268,118.547,116.699,,,,
5/25/2015,15:52:00,1353120,136.74,135.466,134.459,132.532,132.334,131.182,129.953,127.725,127.018,124.271,118.544,116.693,,,,
5/25/2015,15:54:00,1353240,136.74,135.463,134.462,132.532,132.341,131.173,129.953,127.716,127.024,124.271,118.547,116.696,,,,
5/25/2015,15:56:00,1353360,136.738,135.468,134.459,132.531,132.346,131.179,129.956,127.728,127.02,124.273,118.549,116.68,,,,
5/25/2015,15:58:00,1353480,136.732,135.465,134.452,132.531,132.338,131.178,129.952,127.727,127.017,124.27,118.546,116.695,,,,
5/25/2015,16:00:00,1353600,136.737,135.467,134.458,132.534,132.333,131.175,129.955,127.724,127.02,124.273,118.546,116.698,,,,
5/25/2015,16:02:00,1353720,136.734,135.467,134.454,132.533,132.335,131.18,129.954,127.717,127.023,124.273,118.543,116.698,,,,
5/25/2015,16:04:00,1353840,136.738,135.467,134.46,132.533,132.334,131.183,129.954,127.714,127.012,124.271,118.544,116.693,,,,
5/25/2015,16:06:00,1353960,136.728,135.465,134.455,132.534,132.34,131.178,129.955,127.718,127.024,124.271,118.544,116.69,,,,
5/25/2015,16:08:00,1354080,136.735,135.467,134.464,132.534,132.338,131.181,129.952,127.724,127.023,124.27,118.543,116.689,,,,
5/25/2015,16:10:00,1354200,136.738,135.467,134.451,132.533,132.349,131.177,129.961,127.717,127.018,124.268,118.547,116.693,,,,
5/25/2015,16:12:00,1354320,136.73,135.465,134.449,132.534,132.338,131.187,129.952,127.721,127.02,124.267,118.543,116.698,,,,
5/25/2015,16:14:00,1354440,136.727,135.474,134.455,132.534,132.347,131.178,129.952,127.739,127.013,124.266,118.542,116.697,,,,
5/25/2015,16:16:00,1354560,136.732,135.477,134.458,132.537,132.34,131.181,129.952,127.718,127.015,124.265,118.538,116.702,,,,
