"","new_time","2093011","2012689","2043880","2024014","2043854","2024020","2091440"
"141",2018-08-06 23:40:00,NA,NA,0.297411189200002,1.0174111892,0.639411189200001,NA,NA
"142",2018-08-06 23:45:00,NA,NA,0.299309217199999,1.0173092172,0.6383092172,NA,NA
"143",2018-08-06 23:50:00,NA,NA,0.299411189200001,1.0204111892,0.6364111892,NA,NA
"144",2018-08-06 23:55:00,NA,NA,0.297288822800001,1.0202888228,0.639288822799999,NA,NA
"145",2018-08-07 00:00:00,NA,NA,0.299309217199999,1.0173092172,0.6413092172,NA,NA
"146",2018-08-07 00:05:00,NA,NA,0.2995233584,1.0175233584,0.641523358400001,NA,NA
"147",2018-08-07 00:10:00,NA,NA,0.297166456400001,1.0171664564,0.6391664564,NA,NA
"148",2018-08-07 00:15:00,NA,NA,0.298646399200001,1.0166463992,0.637646399200001,NA,NA
"149",2018-08-07 00:20:00,NA,NA,0.296320088800002,1.0193200888,0.637320088800001,NA,NA
"150",2018-08-07 00:25:00,NA,NA,0.295197722399999,1.0161977224,0.6371977224,NA,NA
"151",2018-08-07 00:30:00,NA,NA,0.295341157600001,1.0123411576,0.6373411576,NA,NA
"152",2018-08-07 00:35:00,NA,NA,0.298871412000002,1.012871412,0.639871412000002,NA,NA
"153",2018-08-07 00:40:00,NA,NA,0.29776944,1.01576944,0.64076944,NA,NA
"154",2018-08-07 00:45:00,NA,NA,0.295759242800003,1.0157592428,0.639759242800002,NA,NA
"155",2018-08-07 00:50:00,NA,NA,0.2942901716,1.0152901716,0.639290171600001,NA,NA
"156",2018-08-07 00:55:00,NA,NA,0.291362226400002,1.0143622264,0.636362226400001,NA,NA
"157",2018-08-07 01:00:00,NA,NA,0.291321437600001,1.0143214376,0.636321437599999,NA,NA
"158",2018-08-07 01:05:00,NA,NA,0.293250731600001,1.0132507316,0.6402507316,NA,NA
"159",2018-08-07 01:10:00,NA,NA,0.292607633600001,1.0136076336,0.643607633600002,NA,NA
"160",2018-08-07 01:15:00,NA,NA,0.293015521599999,1.0140155216,0.6450155216,NA,NA
"161",2018-08-07 01:20:00,NA,NA,0.291484592800002,1.0174845928,0.645484592800001,NA,NA
"162",2018-08-07 01:25:00,NA,NA,0.291117493600002,1.0171174936,0.647117493600001,NA,NA
"163",2018-08-07 01:30:00,NA,NA,0.28947507,1.01947507,0.646475070000001,NA,NA
"164",2018-08-07 01:35:00,NA,NA,0.292831972,1.019831972,0.649831972000001,NA,NA
"165",2018-08-07 01:40:00,NA,NA,0.293322112,1.019322112,0.646322112,NA,NA
"166",2018-08-07 01:45:00,NA,NA,0.295403689599999,1.0224036896,0.6464036896,NA,NA
"167",2018-08-07 01:50:00,NA,NA,0.295730674400001,1.0217306744,0.645730674400001,NA,NA
"168",2018-08-07 01:55:00,NA,NA,0.293332309200002,1.0223323092,0.647332309200001,NA,NA
"169",2018-08-07 02:00:00,NA,NA,0.295923746800002,1.0229237468,0.649923746800003,NA,NA
"170",2018-08-07 02:05:00,NA,NA,0.299647748,1.023647748,0.651647748,NA,NA
"171",2018-08-07 02:10:00,NA,NA,0.299230337200001,1.0222303372,0.655230337200001,NA,NA
"172",2018-08-07 02:15:00,NA,NA,0.299760591600002,1.0257605916,0.655760591600002,NA,NA
"173",2018-08-07 02:20:00,NA,NA,0.299332309200002,1.0283323092,0.655332309200002,NA,NA
"174",2018-08-07 02:25:00,NA,NA,0.296148759600001,1.0251487596,0.652148759600001,NA,NA
"175",2018-08-07 02:30:00,NA,NA,0.298311914800001,1.0283119148,0.656311914800002,NA,NA
"176",2018-08-07 02:35:00,NA,NA,0.298863238000001,1.027863238,0.657863238000001,NA,NA
"177",2018-08-07 02:40:00,NA,NA,0.300608308000001,1.027608308,0.657608308000002,NA,NA
"178",2018-08-07 02:45:00,NA,NA,0.298832646400003,1.0278326464,0.658832646400002,NA,NA
"179",2018-08-07 02:50:00,NA,NA,0.304169828400001,1.0301698284,0.660169828400001,NA,NA
"180",2018-08-07 02:55:00,NA,NA,0.3037714632,1.0337714632,0.6637714632,NA,NA
"181",2018-08-07 03:00:00,NA,NA,0.301893829599999,1.0338938296,0.663893829599999,NA,NA
"182",2018-08-07 03:05:00,NA,NA,0.302199745599999,1.0341997456,0.6641997456,NA,NA
"183",2018-08-07 03:10:00,NA,NA,0.303812252,1.036812252,0.661812252000001,NA,NA
"184",2018-08-07 03:15:00,NA,NA,0.3017000828,1.0337000828,0.664700082800001,NA,NA
"185",2018-08-07 03:20:00,NA,NA,0.302466221600001,1.0324662216,0.666466221600002,NA,NA
"186",2018-08-07 03:25:00,NA,NA,0.302273149199999,1.0342731492,0.6672731492,NA,NA
"187",2018-08-07 03:30:00,NA,NA,0.304538276400001,1.0345382764,0.6675382764,NA,NA
"188",2018-08-07 03:35:00,NA,NA,0.3017422204,1.0377422204,0.667742220399999,NA,NA
"189",2018-08-07 03:40:00,NA,NA,0.305466221600001,1.0354662216,0.668466221600001,NA,NA
"190",2018-08-07 03:45:00,NA,NA,0.303068530799999,1.0380685308,0.669068530800001,NA,NA
"191",2018-08-07 03:50:00,NA,NA,0.305588588000001,1.038588588,0.668588588,NA,NA
"192",2018-08-07 03:55:00,NA,NA,0.306772137599999,1.0417721376,0.6717721376,NA,NA
"193",2018-08-07 04:00:00,NA,NA,0.306761940399999,1.0387619404,0.6717619404,NA,NA
"194",2018-08-07 04:05:00,NA,NA,0.308670165600001,1.0416701656,0.6716701656,NA,NA
"195",2018-08-07 04:10:00,NA,NA,0.3084050384,1.0444050384,0.672405038400001,NA,NA
"196",2018-08-07 04:15:00,NA,NA,0.308241883200001,1.0472418832,0.6752418832,NA,NA
"197",2018-08-07 04:20:00,NA,NA,0.3118027292,1.0448027292,0.675802729199999,NA,NA
"198",2018-08-07 04:25:00,NA,NA,0.312884306799999,1.0448843068,0.677884306799999,NA,NA
"199",2018-08-07 04:30:00,NA,NA,0.312812926400001,1.0478129264,0.677812926400001,NA,NA
"200",2018-08-07 04:35:00,NA,NA,0.3116300512,1.0466300512,0.674630051199999,NA,NA
"201",2018-08-07 04:40:00,NA,NA,0.313018219200002,1.0490182192,0.674018219200001,NA,NA
"202",2018-08-07 04:45:00,NA,NA,0.3139162472,1.0489162472,0.673916247199999,NA,NA
"203",2018-08-07 04:50:00,NA,NA,0.31116098,1.04616098,0.67316098,NA,NA
"204",2018-08-07 04:55:00,NA,NA,0.313753092000001,1.048753092,0.675753092000001,NA,NA
"205",2018-08-07 05:00:00,NA,NA,0.3108346696,1.0458346696,0.6788346696,NA,NA
"206",2018-08-07 05:05:00,NA,NA,0.313416584400001,1.0454165844,0.6794165844,NA,NA
"207",2018-08-07 05:10:00,NA,NA,0.3104675704,1.0454675704,0.681467570400001,NA,NA
"208",2018-08-07 05:15:00,NA,NA,0.312988302000001,1.047988302,0.681988302000001,NA,NA
"209",2018-08-07 05:20:00,NA,NA,0.310090274,1.051090274,0.682090274,NA,NA
"210",2018-08-07 05:25:00,NA,NA,0.3152636264,1.0512636264,0.682263626399999,NA,NA
"211",2018-08-07 05:30:00,NA,NA,0.311498836400002,1.0504988364,0.680498836400002,NA,NA
"212",2018-08-07 05:35:00,NA,NA,0.315203117600001,1.0502031176,0.681203117600001,NA,NA
"213",2018-08-07 05:40:00,NA,NA,0.314162328800002,1.0501623288,0.686162328800002,NA,NA
"214",2018-08-07 05:45:00,NA,NA,0.316366947200002,1.0493669472,0.686366947200002,NA,NA
"215",2018-08-07 05:50:00,NA,NA,0.314061031200001,1.0490610312,0.683061031200001,NA,NA
"216",2018-08-07 05:55:00,NA,NA,0.317152806000001,1.052152806,0.685152806000001,NA,NA
"217",2018-08-07 06:00:00,NA,NA,0.3127863812,1.0537863812,0.683786381200001,NA,NA
"218",2018-08-07 06:05:00,NA,NA,0.3135715656,1.0515715656,0.6855715656,NA,NA
"219",2018-08-07 06:10:00,NA,NA,0.3156531432,1.0546531432,0.6876531432,NA,NA
"220",2018-08-07 06:15:00,NA,NA,0.317878156000001,1.053878156,0.689878156000001,NA,NA
"221",2018-08-07 06:20:00,NA,NA,0.320725198000002,1.056725198,0.692725198000002,NA,NA
"222",2018-08-07 06:25:00,NA,NA,0.317062380000001,1.05606238,0.692062380000001,NA,NA
"223",2018-08-07 06:30:00,NA,NA,0.318143957600002,1.0561439576,0.690143957600002,NA,NA
"224",2018-08-07 06:35:00,NA,NA,0.320980128000002,1.059980128,0.693980128000002,NA,NA
"225",2018-08-07 06:40:00,NA,NA,0.3179495364,1.0599495364,0.6939495364,NA,NA
"226",2018-08-07 06:45:00,NA,NA,0.322163677600001,1.0601636776,0.694163677600001,NA,NA
"227",2018-08-07 06:50:00,NA,NA,0.321409084800001,1.0624090848,0.695409084800001,NA,NA
"228",2018-08-07 06:55:00,NA,NA,0.323480465199999,1.0654804652,0.695480465200001,NA,NA
"229",2018-08-07 07:00:00,NA,NA,0.323857761599999,1.0628577616,0.695857761600001,NA,NA
"230",2018-08-07 07:05:00,NA,NA,0.324123563200001,1.0621235632,0.699123563200001,NA,NA
"231",2018-08-07 07:10:00,NA,NA,0.3260317884,1.0620317884,0.699031788400001,NA,NA
"232",2018-08-07 07:15:00,NA,NA,0.3260011968,1.0650011968,0.699001196800001,NA,NA
"233",2018-08-07 07:20:00,NA,NA,0.326216012400002,1.0642160124,0.698216012400001,NA,NA
