Time,05GEX01,05GEX02,05GEX03,05GEX04,05GEX05,05GEX06,05GEX07,05GEX08,05GEX09
7/16/2017 16:15,435.954,435.272,434.136,433.809,432.953,432.012,431.304,430.387,429.457
7/16/2017 16:20,435.972,435.275,434.132,433.811,432.953,432.018,431.303,430.389,429.458
7/16/2017 16:25,435.954,435.275,434.135,433.808,432.952,432.014,431.307,430.391,429.466
7/16/2017 16:30,435.954,435.278,434.135,433.809,432.953,432.017,431.31,430.392,429.468
7/16/2017 16:35,435.953,435.279,434.136,433.806,432.951,432.028,431.311,430.393,429.473
7/16/2017 16:40,435.956,435.281,434.135,433.806,432.955,432.018,431.312,430.393,429.47
7/16/2017 16:45,435.954,435.28,434.14,433.81,432.956,432.024,431.314,430.393,429.466
7/16/2017 16:50,435.957,435.283,434.132,433.803,432.955,432.021,431.314,430.397,429.46
7/16/2017 16:55,435.958,435.279,434.133,433.806,432.954,432.022,431.309,430.397,429.466
7/16/2017 17:00,435.96,435.283,434.138,433.807,432.954,432.021,431.316,430.398,429.475
7/16/2017 17:05,435.957,435.281,434.137,433.808,432.955,432.017,431.312,430.396,429.467
7/16/2017 17:10,435.953,435.276,434.136,433.806,432.954,432.021,431.315,430.396,429.479
7/16/2017 17:15,435.96,435.285,434.136,433.809,432.956,432.019,431.313,430.393,429.471
7/16/2017 17:20,435.959,435.278,434.132,433.802,432.955,432.026,431.316,430.393,429.468
7/16/2017 17:25,435.959,435.278,434.128,433.803,432.951,432.025,431.312,430.396,429.472
7/16/2017 17:30,435.961,435.278,434.136,433.805,432.958,432.035,431.315,430.394,429.476
7/16/2017 17:35,435.963,435.28,434.137,433.808,432.955,432.018,431.316,430.398,429.475
7/16/2017 17:40,435.961,435.282,434.136,433.805,432.954,432.03,431.318,430.404,429.475
7/16/2017 17:45,435.967,435.281,434.138,433.808,432.954,432.039,431.31,430.4,429.471
7/16/2017 17:50,435.952,435.282,434.134,433.81,432.956,432.026,431.319,430.396,429.48
7/16/2017 17:55,435.962,435.284,434.133,433.808,432.953,432.033,431.317,430.4,429.471
7/16/2017 18:00,435.963,435.28,434.136,433.801,432.953,432.028,431.318,430.406,429.473
7/16/2017 18:05,435.955,435.281,434.125,433.808,432.952,432.028,431.312,430.401,429.474
7/16/2017 18:10,435.951,435.28,434.127,433.803,432.956,432.023,431.313,430.404,429.48
7/16/2017 18:15,435.959,435.282,434.139,433.809,432.952,432.029,431.314,430.4,429.489
7/16/2017 18:20,435.953,435.278,434.14,433.814,432.955,432.011,431.319,430.408,429.49
7/16/2017 18:25,435.955,435.277,434.136,433.807,432.955,432.014,431.322,430.416,429.506
7/16/2017 18:30,435.951,435.277,434.139,433.799,432.959,432.023,431.313,430.415,429.482
7/16/2017 18:35,435.954,435.279,434.141,433.808,432.955,432.034,431.309,430.41,429.484
7/16/2017 18:40,435.953,435.28,434.136,433.805,432.958,432.021,431.314,430.409,429.475
7/16/2017 18:45,435.954,435.28,434.138,433.812,432.959,432.029,431.314,430.4,429.477
7/16/2017 18:50,435.957,435.28,434.136,433.807,432.957,432.025,431.314,430.408,429.475
7/16/2017 18:55,435.957,435.278,434.14,433.81,432.956,432.031,431.315,430.396,429.482
7/16/2017 19:00,435.945,435.274,434.137,433.805,432.957,432.028,431.318,430.396,429.471
7/16/2017 19:05,435.96,435.28,434.136,433.807,432.957,432.03,431.316,430.399,429.465
7/16/2017 19:10,435.965,435.282,434.136,433.807,432.956,432.026,431.317,430.403,429.479
7/16/2017 19:15,435.964,435.28,434.135,433.813,432.957,432.023,431.318,430.398,429.482
7/16/2017 19:20,435.965,435.281,434.137,433.81,432.959,432.025,431.317,430.402,429.459
7/16/2017 19:25,435.957,435.281,434.129,433.807,432.955,432.027,431.32,430.403,429.474
7/16/2017 19:30,435.951,435.278,434.135,433.808,432.955,432.028,431.323,430.405,429.48
7/16/2017 19:35,435.96,435.278,434.139,433.81,432.958,432.028,431.322,430.397,429.48
7/16/2017 19:40,435.95,435.277,434.137,433.812,432.961,432.028,431.32,430.406,429.481
7/16/2017 19:45,435.949,435.278,434.135,433.807,432.958,432.031,431.321,430.406,429.471
7/16/2017 19:50,435.952,435.276,434.132,433.807,432.958,432.028,431.318,430.409,429.478
7/16/2017 19:55,435.954,435.28,434.133,433.806,432.959,432.031,431.319,430.399,429.485
7/16/2017 20:00,435.951,435.278,434.131,433.807,432.957,432.034,431.319,430.403,429.477
7/16/2017 20:05,435.96,435.279,434.137,433.81,432.956,432.032,431.32,430.405,429.482
7/16/2017 20:10,435.957,435.278,434.131,433.808,432.957,432.032,431.322,430.405,429.485
7/16/2017 20:15,435.96,435.279,434.137,433.809,432.957,432.035,431.324,430.405,429.485
7/16/2017 20:20,435.96,435.279,434.135,433.809,432.958,432.031,431.325,430.405,429.482
7/16/2017 20:25,435.956,435.278,434.134,433.805,432.957,432.029,431.325,430.408,429.476
7/16/2017 20:30,435.956,435.279,434.135,433.808,432.957,432.031,431.324,430.41,429.477
7/16/2017 20:35,435.953,435.275,434.131,433.806,432.956,432.032,431.322,430.404,429.478
7/16/2017 20:40,435.956,435.279,434.136,433.809,432.958,432.034,431.326,430.406,429.484
7/16/2017 20:45,435.96,435.278,434.131,433.806,432.957,432.035,431.328,430.405,429.485
7/16/2017 20:50,435.959,435.28,434.131,433.807,432.958,432.033,431.327,430.408,429.476
7/16/2017 20:55,435.958,435.279,434.133,433.807,432.957,432.03,431.326,430.408,429.479
7/16/2017 21:00,435.956,435.28,434.132,433.803,432.958,432.032,431.324,430.407,429.478
7/16/2017 21:05,435.956,435.278,434.132,433.805,432.957,432.027,431.325,430.407,429.48
7/16/2017 21:10,435.959,435.28,434.135,433.806,432.958,432.029,431.325,430.408,429.482
7/16/2017 21:15,435.959,435.28,434.136,433.81,432.96,432.03,431.326,430.406,429.482
7/16/2017 21:20,435.956,435.281,434.136,433.808,432.96,432.029,431.326,430.407,429.479
7/16/2017 21:25,435.957,435.281,434.133,433.806,432.958,432.032,431.327,430.409,429.481
7/16/2017 21:30,435.956,435.28,434.133,433.804,432.956,432.033,431.326,430.41,429.478
7/16/2017 21:35,435.957,435.28,434.133,433.808,432.957,432.03,431.327,430.407,429.477
7/16/2017 21:40,435.955,435.281,434.134,433.805,432.956,432.034,431.328,430.406,429.479
7/16/2017 21:45,435.958,435.28,434.134,433.804,432.957,432.032,431.328,430.409,429.48
7/16/2017 21:50,435.955,435.278,434.133,433.805,432.959,432.029,431.326,430.41,429.481
7/16/2017 21:55,435.954,435.28,434.133,433.804,432.958,432.031,431.327,430.409,429.48
7/16/2017 22:00,435.953,435.278,434.132,433.803,432.955,432.033,431.326,430.41,429.48
7/16/2017 22:05,435.958,435.281,434.126,433.802,432.958,432.027,431.327,430.407,429.481
7/16/2017 22:10,435.957,435.279,434.134,433.805,432.96,432.027,431.324,430.405,429.48
7/16/2017 22:15,435.958,435.278,434.132,433.804,432.957,432.029,431.325,430.409,429.481
7/16/2017 22:20,435.955,435.277,434.132,433.804,432.956,432.029,431.327,430.408,429.483
7/16/2017 22:25,435.955,435.277,434.129,433.802,432.956,432.028,431.325,430.41,429.48
7/16/2017 22:30,435.957,435.282,434.13,433.804,432.958,432.031,431.326,430.408,429.482
7/16/2017 22:35,435.956,435.281,434.132,433.804,432.958,432.031,431.327,430.408,429.484
7/16/2017 22:40,435.955,435.275,434.131,433.805,432.96,432.029,431.327,430.41,429.483
7/16/2017 22:45,435.954,435.278,434.134,433.807,432.959,432.029,431.328,430.412,429.484
7/16/2017 22:50,435.954,435.279,434.132,433.806,432.959,432.031,431.327,430.412,429.477
7/16/2017 22:55,435.953,435.277,434.132,433.803,432.959,432.031,431.328,430.411,429.481
7/16/2017 23:00,435.951,435.275,434.131,433.804,432.96,432.028,431.327,430.411,429.486
7/16/2017 23:05,435.95,435.275,434.131,433.804,432.959,432.032,431.327,430.408,429.486
7/16/2017 23:10,435.95,435.281,434.132,433.806,432.957,432.031,431.327,430.415,429.484
7/16/2017 23:15,435.952,435.277,434.13,433.802,432.957,432.033,431.327,430.409,429.483
7/16/2017 23:20,435.949,435.276,434.131,433.803,432.958,432.03,431.328,430.413,429.485
7/16/2017 23:25,435.95,435.277,434.131,433.804,432.958,432.034,431.328,430.412,429.48
7/16/2017 23:30,435.951,435.272,434.136,433.805,432.958,432.028,431.329,430.411,429.481
7/16/2017 23:35,435.952,435.277,434.129,433.804,432.956,432.03,431.329,430.408,429.482
7/16/2017 23:40,435.95,435.278,434.13,433.801,432.955,432.032,431.326,430.41,429.483
7/16/2017 23:45,435.953,435.279,434.129,433.805,432.952,432.032,431.326,430.409,429.483
7/16/2017 23:50,435.95,435.276,434.133,433.805,432.96,432.032,431.325,430.414,429.485
7/16/2017 23:55,435.95,435.278,434.13,433.805,432.958,432.03,431.324,430.409,429.484
7/17/2017 0:00,435.954,435.277,434.127,433.799,432.952,432.031,431.328,430.41,429.484
7/17/2017 0:05,435.952,435.274,434.128,433.801,432.956,432.033,431.326,430.408,429.482
7/17/2017 0:10,435.952,435.276,434.132,433.806,432.958,432.03,431.328,430.413,429.484
7/17/2017 0:15,435.953,435.277,434.134,433.803,432.957,432.032,431.325,430.408,429.487
7/17/2017 0:20,435.95,435.277,434.13,433.804,432.957,432.032,431.326,430.411,429.489
7/17/2017 0:25,435.949,435.274,434.129,433.801,432.956,432.032,431.325,430.411,429.487
7/17/2017 0:30,435.95,435.277,434.128,433.805,432.958,432.031,431.327,430.413,429.485
7/17/2017 0:35,435.948,435.274,434.132,433.804,432.959,432.033,431.327,430.409,429.486
7/17/2017 0:40,435.951,435.278,434.128,433.802,432.957,432.032,431.324,430.411,429.485
7/17/2017 0:45,435.947,435.273,434.131,433.801,432.959,432.034,431.326,430.409,429.485
7/17/2017 0:50,435.951,435.275,434.128,433.8,432.958,432.032,431.327,430.408,429.489
7/17/2017 0:55,435.949,435.274,434.132,433.804,432.957,432.031,431.325,430.408,429.488
7/17/2017 1:00,435.948,435.273,434.132,433.801,432.957,432.032,431.325,430.409,429.489
7/17/2017 1:05,435.949,435.275,434.128,433.803,432.956,432.035,431.326,430.411,429.488
7/17/2017 1:10,435.949,435.271,434.131,433.803,432.957,432.03,431.326,430.411,429.487
7/17/2017 1:15,435.948,435.271,434.13,433.805,432.956,432.03,431.329,430.413,429.49
7/17/2017 1:20,435.949,435.273,434.131,433.803,432.959,432.028,431.328,430.412,429.489
7/17/2017 1:25,435.95,435.274,434.13,433.804,432.96,432.027,431.33,430.411,429.491
7/17/2017 1:30,435.945,435.27,434.131,433.802,432.955,432.03,431.329,430.41,429.488
7/17/2017 1:35,435.949,435.27,434.128,433.801,432.958,432.028,431.327,430.412,429.488
7/17/2017 1:40,435.949,435.274,434.129,433.802,432.958,432.028,431.328,430.411,429.488
7/17/2017 1:45,435.945,435.269,434.129,433.802,432.959,432.025,431.326,430.411,429.491
7/17/2017 1:50,435.943,435.269,434.126,433.8,432.954,432.026,431.329,430.409,429.489
7/17/2017 1:55,435.945,435.27,434.127,433.801,432.957,432.028,431.329,430.411,429.49
7/17/2017 2:00,435.944,435.27,434.126,433.799,432.957,432.028,431.326,430.411,429.491
7/17/2017 2:05,435.944,435.27,434.129,433.798,432.955,432.03,431.326,430.412,429.49
7/17/2017 2:10,435.946,435.275,434.128,433.8,432.958,432.033,431.327,430.409,429.491
7/17/2017 2:15,435.947,435.273,434.126,433.801,432.957,432.028,431.326,430.41,429.491
7/17/2017 2:20,435.943,435.269,434.125,433.801,432.958,432.029,431.327,430.414,429.491
7/17/2017 2:25,435.945,435.27,434.125,433.801,432.957,432.031,431.327,430.412,429.489
7/17/2017 2:30,435.943,435.269,434.128,433.801,432.957,432.03,431.331,430.41,429.49
7/17/2017 2:35,435.943,435.27,434.126,433.799,432.954,432.025,431.327,430.411,429.489
7/17/2017 2:40,435.944,435.27,434.129,433.803,432.955,432.031,431.327,430.409,429.491
7/17/2017 2:45,435.944,435.269,434.128,433.802,432.955,432.028,431.33,430.408,429.492
7/17/2017 2:50,435.945,435.268,434.126,433.802,432.954,432.028,431.329,430.412,429.491
7/17/2017 2:55,435.942,435.268,434.126,433.802,432.954,432.026,431.326,430.411,429.488
7/17/2017 3:00,435.941,435.269,434.124,433.799,432.954,432.033,431.329,430.412,429.491
7/17/2017 3:05,435.94,435.271,434.127,433.798,432.953,432.031,431.326,430.407,429.49
7/17/2017 3:10,435.942,435.269,434.126,433.8,432.953,432.026,431.327,430.409,429.489
7/17/2017 3:15,435.941,435.268,434.122,433.799,432.954,432.029,431.328,430.411,429.49
7/17/2017 3:20,435.94,435.267,434.126,433.798,432.952,432.025,431.326,430.413,429.491
7/17/2017 3:25,435.94,435.268,434.124,433.798,432.952,432.029,431.327,430.411,429.49
7/17/2017 3:30,435.938,435.267,434.123,433.798,432.952,432.031,431.327,430.409,429.491
7/17/2017 3:35,435.936,435.264,434.129,433.8,432.953,432.023,431.326,430.41,429.491
7/17/2017 3:40,435.936,435.263,434.123,433.799,432.952,432.028,431.327,430.412,429.49
7/17/2017 3:45,435.939,435.264,434.126,433.798,432.95,432.027,431.331,430.411,429.494
7/17/2017 3:50,435.938,435.266,434.122,433.797,432.951,432.025,431.327,430.409,429.492
7/17/2017 3:55,435.936,435.265,434.122,433.797,432.951,432.028,431.327,430.41,429.494
7/17/2017 4:00,435.936,435.265,434.123,433.797,432.952,432.03,431.33,430.412,429.494
7/17/2017 4:05,435.938,435.266,434.121,433.795,432.949,432.031,431.329,430.414,429.493
7/17/2017 4:10,435.935,435.261,434.122,433.796,432.953,432.03,431.33,430.413,429.491
7/17/2017 4:15,435.933,435.261,434.122,433.796,432.949,432.028,431.329,430.412,429.492
7/17/2017 4:20,435.934,435.263,434.12,433.798,432.949,432.031,431.328,430.41,429.49
7/17/2017 4:25,435.934,435.262,434.12,433.793,432.948,432.028,431.328,430.41,429.491
7/17/2017 4:30,435.934,435.26,434.119,433.795,432.947,432.028,431.33,430.41,429.492
7/17/2017 4:35,435.929,435.259,434.123,433.795,432.952,432.024,431.328,430.411,429.49
7/17/2017 4:40,435.932,435.26,434.122,433.795,432.949,432.028,431.327,430.413,429.49
7/17/2017 4:45,435.93,435.26,434.123,433.795,432.949,432.028,431.327,430.409,429.492
7/17/2017 4:50,435.931,435.259,434.121,433.796,432.951,432.027,431.329,430.411,429.49
7/17/2017 4:55,435.927,435.258,434.123,433.798,432.949,432.027,431.327,430.411,429.493
7/17/2017 5:00,435.929,435.258,434.121,433.795,432.949,432.028,431.329,430.411,429.492
7/17/2017 5:05,435.93,435.256,434.121,433.795,432.948,432.026,431.329,430.412,429.494
7/17/2017 5:10,435.928,435.258,434.117,433.795,432.945,432.033,431.331,430.414,429.49
7/17/2017 5:15,435.929,435.26,434.12,433.796,432.947,432.029,431.33,430.412,429.494
7/17/2017 5:20,435.926,435.257,434.118,433.791,432.949,432.027,431.327,430.412,429.489
7/17/2017 5:25,435.925,435.256,434.117,433.792,432.949,432.027,431.329,430.411,429.492
7/17/2017 5:30,435.926,435.259,434.119,433.792,432.946,432.031,431.328,430.408,429.493
7/17/2017 5:35,435.926,435.256,434.117,433.789,432.946,432.029,431.33,430.412,429.494
7/17/2017 5:40,435.924,435.254,434.117,433.791,432.946,432.024,431.327,430.41,429.492
7/17/2017 5:45,435.926,435.256,434.115,433.789,432.943,432.022,431.324,430.413,429.493
7/17/2017 5:50,435.924,435.25,434.117,433.792,432.946,432.028,431.325,430.412,429.494
7/17/2017 5:55,435.924,435.253,434.116,433.789,432.943,432.028,431.327,430.412,429.49
7/17/2017 6:00,435.926,435.255,434.115,433.79,432.94,432.024,431.329,430.409,429.493
7/17/2017 6:05,435.924,435.253,434.114,433.788,432.941,432.024,431.327,430.408,429.492
7/17/2017 6:10,435.924,435.254,434.114,433.79,432.943,432.025,431.325,430.409,429.494
7/17/2017 6:15,435.923,435.253,434.115,433.789,432.943,432.023,431.326,430.407,429.494
7/17/2017 6:20,435.92,435.251,434.113,433.79,432.942,432.024,431.325,430.408,429.493
7/17/2017 6:25,435.918,435.254,434.113,433.788,432.943,432.025,431.323,430.41,429.492
7/17/2017 6:30,435.921,435.252,434.11,433.787,432.941,432.023,431.322,430.41,429.495
7/17/2017 6:35,435.922,435.252,434.111,433.786,432.941,432.024,431.322,430.408,429.491
7/17/2017 6:40,435.922,435.254,434.11,433.788,432.942,432.018,431.323,430.41,429.492
7/17/2017 6:45,435.919,435.249,434.108,433.787,432.939,432.019,431.321,430.408,429.49
7/17/2017 6:50,435.914,435.246,434.109,433.787,432.94,432.019,431.319,430.408,429.492
7/17/2017 6:55,435.916,435.249,434.107,433.783,432.941,432.018,431.32,430.409,429.492
7/17/2017 7:00,435.918,435.249,434.107,433.784,432.939,432.024,431.321,430.407,429.491
7/17/2017 7:05,435.916,435.245,434.107,433.785,432.939,432.022,431.32,430.406,429.494
7/17/2017 7:10,435.913,435.246,434.109,433.788,432.942,432.018,431.319,430.406,429.493
7/17/2017 7:15,435.914,435.249,434.109,433.787,432.94,432.02,431.321,430.409,429.494
7/17/2017 7:20,435.915,435.247,434.107,433.786,432.938,432.021,431.321,430.406,429.494
7/17/2017 7:25,435.911,435.246,434.111,433.788,432.939,432.019,431.317,430.405,429.493
7/17/2017 7:30,435.911,435.247,434.107,433.783,432.94,432.019,431.316,430.405,429.494
7/17/2017 7:35,435.908,435.244,434.108,433.786,432.943,432.019,431.316,430.409,429.493
7/17/2017 7:40,435.909,435.246,434.106,433.783,432.94,432.014,431.317,430.405,429.491
7/17/2017 7:45,435.914,435.244,434.104,433.783,432.937,432.017,431.319,430.407,429.493
7/17/2017 7:50,435.911,435.244,434.102,433.781,432.939,432.015,431.317,430.409,429.489
7/17/2017 7:55,435.911,435.245,434.105,433.781,432.937,432.017,431.318,430.408,429.491
7/17/2017 8:00,435.911,435.244,434.103,433.78,432.937,432.016,431.316,430.402,429.491
7/17/2017 8:05,435.911,435.243,434.102,433.784,432.939,432.014,431.316,430.405,429.492
7/17/2017 8:10,435.906,435.24,434.102,433.782,432.937,432.009,431.317,430.403,429.492
7/17/2017 8:15,435.907,435.239,434.103,433.784,432.937,432.008,431.316,430.397,429.492
7/17/2017 8:20,435.906,435.24,434.106,433.781,432.935,432.017,431.315,430.401,429.492
7/17/2017 8:25,435.907,435.244,434.108,433.782,432.935,432.012,431.317,430.404,429.493
7/17/2017 8:30,435.903,435.241,434.102,433.78,432.935,432.011,431.314,430.405,429.49
7/17/2017 8:35,435.901,435.237,434.104,433.779,432.938,432.014,431.314,430.406,429.487
7/17/2017 8:40,435.907,435.241,434.101,433.778,432.934,432.015,431.316,430.401,429.489
7/17/2017 8:45,435.903,435.24,434.1,433.779,432.936,432.01,431.314,430.403,429.491
7/17/2017 8:50,435.906,435.24,434.097,433.777,432.936,432.013,431.311,430.401,429.487
7/17/2017 8:55,435.908,435.239,434.099,433.778,432.936,432.014,431.31,430.399,429.488
7/17/2017 9:00,435.902,435.237,434.1,433.775,432.936,432.01,431.31,430.4,429.483
7/17/2017 9:05,435.905,435.24,434.1,433.779,432.935,432.012,431.313,430.402,429.484
7/17/2017 9:10,435.904,435.239,434.101,433.775,432.934,432.011,431.311,430.4,429.482
7/17/2017 9:15,435.903,435.238,434.1,433.776,432.933,432.014,431.308,430.402,429.487
7/17/2017 9:20,435.901,435.238,434.101,433.776,432.936,432.013,431.311,430.4,429.492
7/17/2017 9:25,435.899,435.236,434.098,433.778,432.934,432.011,431.309,430.402,429.489
7/17/2017 9:30,435.902,435.236,434.098,433.778,432.932,432.006,431.309,430.398,429.488
7/17/2017 9:35,435.902,435.232,434.103,433.779,432.935,432.008,431.31,430.398,429.486
7/17/2017 9:40,435.899,435.232,434.1,433.776,432.935,432.014,431.312,430.395,429.494
7/17/2017 9:45,435.899,435.235,434.103,433.778,432.936,432.005,431.305,430.395,429.491
7/17/2017 9:50,435.909,435.235,434.1,433.777,432.935,432.016,431.308,430.4,429.494
7/17/2017 9:55,435.899,435.234,434.1,433.775,432.936,432.008,431.305,430.396,429.489
7/17/2017 10:00,435.903,435.235,434.101,433.776,432.934,432.008,431.305,430.398,429.503
7/17/2017 10:05,435.901,435.233,434.101,433.773,432.931,432.009,431.308,430.396,429.494
7/17/2017 10:10,435.894,435.232,434.102,433.781,432.934,432.006,431.306,430.402,429.494
7/17/2017 10:15,435.897,435.228,434.102,433.775,432.931,432.007,431.308,430.399,429.499
7/17/2017 10:20,435.893,435.231,434.1,433.772,432.932,432.009,431.307,430.401,429.496
7/17/2017 10:25,435.892,435.231,434.102,433.778,432.933,432.01,431.305,430.405,429.505
7/17/2017 10:30,435.891,435.222,434.101,433.777,432.933,432.014,431.301,430.407,429.501
7/17/2017 10:35,435.893,435.228,434.097,433.774,432.928,432.01,431.307,430.395,429.493
7/17/2017 10:40,435.894,435.225,434.096,433.771,432.929,432.012,431.305,430.4,429.498
7/17/2017 10:45,435.886,435.224,434.099,433.768,432.926,432.004,431.304,430.402,429.491
7/17/2017 10:50,435.892,435.224,434.098,433.774,432.925,432.012,431.306,430.393,429.491
7/17/2017 10:55,435.897,435.228,434.098,433.768,432.928,432.008,431.298,430.399,429.483
7/17/2017 11:00,435.894,435.224,434.091,433.776,432.929,432.008,431.306,430.397,429.497
7/17/2017 11:05,435.881,435.223,434.099,433.77,432.929,432.013,431.307,430.392,429.495
7/17/2017 11:10,435.889,435.222,434.095,433.775,432.925,432.006,431.302,430.397,429.487
7/17/2017 11:15,435.887,435.226,434.094,433.767,432.929,432.016,431.301,430.397,429.492
7/17/2017 11:20,435.887,435.222,434.094,433.776,432.924,432.007,431.301,430.396,429.491
7/17/2017 11:25,435.887,435.225,434.093,433.776,432.924,432.006,431.297,430.399,429.499
7/17/2017 11:30,435.886,435.22,434.091,433.768,432.924,432.001,431.298,430.403,429.495
7/17/2017 11:35,435.89,435.216,434.093,433.77,432.925,432.003,431.299,430.399,429.493
7/17/2017 11:40,435.878,435.22,434.093,433.771,432.93,432.007,431.299,430.396,429.488
7/17/2017 11:45,435.882,435.219,434.088,433.77,432.927,432.001,431.297,430.396,429.488
7/17/2017 11:50,435.88,435.217,434.086,433.766,432.919,431.992,431.297,430.395,429.488
7/17/2017 11:55,435.882,435.219,434.092,433.772,432.926,432,431.295,430.394,429.491
7/17/2017 12:00,435.891,435.221,434.089,433.772,432.919,432,431.297,430.398,429.483
7/17/2017 12:05,435.883,435.218,434.09,433.767,432.924,432.004,431.298,430.396,429.489
7/17/2017 12:10,435.883,435.218,434.093,433.764,432.919,432.012,431.297,430.396,429.496
7/17/2017 12:15,435.883,435.217,434.086,433.764,432.917,432.001,431.301,430.393,429.493
7/17/2017 12:20,435.882,435.219,434.095,433.768,432.92,432.006,431.298,430.399,429.483
7/17/2017 12:25,435.884,435.219,434.088,433.767,432.918,432.001,431.299,430.394,429.494
7/17/2017 12:30,435.88,435.22,434.089,433.764,432.923,432.005,431.3,430.398,429.49
7/17/2017 12:35,435.887,435.217,434.09,433.763,432.92,432.003,431.301,430.388,429.501
7/17/2017 12:40,435.885,435.215,434.091,433.76,432.925,432.001,431.296,430.396,429.501
7/17/2017 12:45,435.891,435.212,434.085,433.764,432.918,432.002,431.3,430.402,429.485
7/17/2017 12:50,435.883,435.213,434.087,433.762,432.919,432.002,431.3,430.392,429.487
7/17/2017 12:55,435.876,435.215,434.089,433.759,432.918,432.005,431.299,430.399,429.49
7/17/2017 13:00,435.887,435.217,434.084,433.762,432.917,432.006,431.3,430.397,429.493
7/17/2017 13:05,435.878,435.213,434.083,433.76,432.922,432.004,431.295,430.391,429.492
7/17/2017 13:10,435.882,435.212,434.075,433.765,432.918,431.999,431.293,430.396,429.485
7/17/2017 13:15,435.886,435.216,434.08,433.762,432.915,431.998,431.297,430.394,429.483
7/17/2017 13:20,435.88,435.213,434.084,433.766,432.914,431.997,431.298,430.39,429.489
7/17/2017 13:25,435.883,435.21,434.089,433.754,432.917,431.998,431.296,430.391,429.5
7/17/2017 13:30,435.877,435.214,434.086,433.762,432.92,432.004,431.301,430.395,429.498
7/17/2017 13:35,435.873,435.212,434.083,433.76,432.913,431.992,431.293,430.39,429.483
7/17/2017 13:40,435.879,435.211,434.082,433.755,432.912,432.003,431.294,430.393,429.496
7/17/2017 13:45,435.873,435.21,434.08,433.753,432.914,431.999,431.292,430.393,429.49
7/17/2017 13:50,435.876,435.209,434.08,433.766,432.92,432.003,431.296,430.394,429.496
7/17/2017 13:55,435.886,435.205,434.084,433.751,432.914,431.999,431.298,430.389,429.492
7/17/2017 14:00,435.866,435.207,434.08,433.747,432.914,432.002,431.302,430.39,429.492
7/17/2017 14:05,435.869,435.204,434.069,433.745,432.911,431.991,431.293,430.383,429.481
7/17/2017 14:10,435.869,435.205,434.075,433.751,432.91,431.999,431.293,430.382,429.486
7/17/2017 14:15,435.871,435.203,434.075,433.755,432.91,431.999,431.292,430.384,429.489
7/17/2017 14:20,435.864,435.205,434.076,433.753,432.908,431.997,431.291,430.387,429.481
7/17/2017 14:25,435.859,435.197,434.077,433.748,432.907,431.997,431.291,430.39,429.483
7/17/2017 14:30,435.862,435.202,434.077,433.748,432.909,431.995,431.286,430.386,429.482
7/17/2017 14:35,435.866,435.205,434.077,433.75,432.908,431.998,431.288,430.386,429.48
7/17/2017 14:40,435.861,435.201,434.075,433.748,432.908,431.997,431.285,430.39,429.486
7/17/2017 14:45,435.865,435.208,434.077,433.752,432.911,431.992,431.289,430.393,429.485
7/17/2017 14:50,435.869,435.205,434.08,433.747,432.906,431.997,431.284,430.391,429.481
7/17/2017 14:55,435.864,435.2,434.074,433.748,432.906,431.987,431.284,430.385,429.48
7/17/2017 15:00,435.87,435.2,434.077,433.754,432.906,431.984,431.282,430.387,429.488
7/17/2017 15:05,435.866,435.198,434.076,433.741,432.904,431.99,431.286,430.389,429.483
7/17/2017 15:10,435.86,435.199,434.082,433.747,432.905,431.991,431.279,430.383,429.483
7/17/2017 15:15,435.868,435.198,434.074,433.745,432.903,431.995,431.288,430.385,429.485
7/17/2017 15:20,435.872,435.202,434.07,433.741,432.904,431.995,431.287,430.381,429.483
7/17/2017 15:25,435.851,435.201,434.075,433.739,432.904,431.987,431.284,430.382,429.483
7/17/2017 15:30,435.862,435.198,434.071,433.747,432.904,431.992,431.285,430.391,429.48
7/17/2017 15:35,435.866,435.2,434.068,433.741,432.903,431.983,431.279,430.382,429.475
7/17/2017 15:40,435.866,435.195,434.069,433.744,432.906,431.988,431.284,430.375,429.481
7/17/2017 15:45,435.86,435.198,434.069,433.738,432.904,431.988,431.289,430.381,429.484
7/17/2017 15:50,435.865,435.193,434.069,433.74,432.906,431.996,431.292,430.381,429.491
7/17/2017 15:55,435.866,435.199,434.071,433.743,432.902,431.989,431.283,430.386,429.488
7/17/2017 16:00,435.859,435.197,434.068,433.736,432.899,431.988,431.281,430.382,429.486
7/17/2017 16:05,435.855,435.196,434.067,433.736,432.9,431.984,431.281,430.38,429.478
7/17/2017 16:10,435.864,435.193,434.065,433.738,432.898,431.985,431.283,430.381,429.473
7/17/2017 16:15,435.859,435.193,434.066,433.736,432.897,431.988,431.284,430.379,429.482
7/17/2017 16:20,435.853,435.197,434.064,433.736,432.895,431.978,431.286,430.376,429.476
7/17/2017 16:25,435.863,435.197,434.065,433.733,432.897,431.984,431.283,430.381,429.48
7/17/2017 16:30,435.862,435.194,434.059,433.732,432.894,431.985,431.282,430.382,429.475
7/17/2017 16:35,435.857,435.19,434.064,433.734,432.896,431.985,431.28,430.382,429.477
7/17/2017 16:40,435.854,435.191,434.059,433.732,432.894,431.985,431.28,430.387,429.473
7/17/2017 16:45,435.861,435.192,434.064,433.729,432.898,431.984,431.278,430.379,429.478
7/17/2017 16:50,435.852,435.19,434.064,433.731,432.894,431.984,431.282,430.374,429.478
