"","new_time","2091437","2093013","2024014","2093007"
"2020",2019-08-03 11:45:00,213.2977841852,213.2354259344,213.2780571492,213.3305285808
"2021",2019-08-03 12:00:00,213.2963749484,213.2341798528,213.269599624,213.3271492612
"2022",2019-08-03 12:15:00,213.2951288668,213.2287223276,213.2692203044,213.3247305016
"2023",2019-08-03 12:30:00,213.2896713416,213.228343008,213.2638015448,213.3237597444
"2024",2019-08-03 12:45:00,213.292292022,213.2229242484,213.2658307876,213.3219956288
"2025",2019-08-03 13:00:00,213.2898732624,213.2249534912,213.261066672,213.3200051516
"2026",2019-08-03 13:15:00,213.2919025052,213.2171893756,213.2590761948,213.3228705648
"2027",2019-08-03 13:30:00,213.2841383896,213.2181988984,213.258941608,213.3217060608
"2028",2019-08-03 13:45:00,213.2821479124,213.2210643116,213.260777104,213.3189507936
"2029",2019-08-03 14:00:00,213.2820133256,213.2198998076,213.2580218368,213.316379076
"2030",2019-08-03 14:15:00,213.2838488216,213.2171445404,213.2584501192,213.3160017796
"2031",2019-08-03 14:30:00,213.2780935544,213.2145728228,213.2520728228,213.3117373268
"2032",2019-08-03 14:45:00,213.2785218368,213.2111955264,213.24780837,213.3067366524
"2033",2019-08-03 15:00:00,213.2751445404,213.2069310736,213.2458076956,213.307430062
"2034",2019-08-03 15:15:00,213.2708800876,213.2049303992,213.2435011052,213.3083784016
"2035",2019-08-03 15:30:00,213.2688794132,213.2056238088,213.2474494448,213.3112764296
"2036",2019-08-03 15:45:00,213.2665728228,213.2035721484,213.2443474728,213.304481048
"2037",2019-08-03 16:00:00,213.2615211624,213.2034701764,213.2405520912,213.301888936
"2038",2019-08-03 16:15:00,213.2614191904,213.1996747948,213.2379599792,213.2998902848
"2039",2019-08-03 16:30:00,213.2576238088,213.1970826828,213.232961328,213.2973389616
"2040",2019-08-03 16:45:00,213.2550316968,213.1950840316,213.2304100048,213.2898419964
"2041",2019-08-03 17:00:00,213.2500330456,213.1925327084,213.2259130396,213.2897604188
"2042",2019-08-03 17:15:00,213.2504817224,213.1880357432,213.225831462,213.2878943312
"2043",2019-08-03 17:30:00,213.2429847572,213.1879541656,213.2239653744,213.2866584468
"2044",2019-08-03 17:45:00,213.2369031796,213.183088078,213.22572949,213.291402168
"2045",2019-08-03 18:00:00,213.235037092,213.1818521936,213.2244732112,213.2873192416
"2046",2019-08-03 18:15:00,213.2338012076,213.1925959148,213.2323902848,213.2971146232
"2047",2019-08-03 18:30:00,213.2355449288,213.1885129884,213.2271856664,213.2886754692
"2048",2019-08-03 18:45:00,213.2344620024,213.18630837,213.2277465124,213.289022174
"2049",2019-08-03 19:00:00,213.235257384,213.183869216,213.2250932172,213.2878392988
"2050",2019-08-03 19:15:00,213.23281823,213.1842159208,213.223910342,213.2844721996
"2051",2019-08-03 19:30:00,213.2271649348,213.1800330456,213.2205432428,213.2816149604
"2052",2019-08-03 19:45:00,213.2259820596,213.1796659464,213.2206860036,213.2835014424
"2053",2019-08-03 20:00:00,213.2256149604,213.1768087072,213.2225724856,213.2840826828
"2054",2019-08-03 20:15:00,213.2227577212,213.1786951892,213.220153726,213.2821024028
"2055",2019-08-03 20:30:00,213.2246442032,213.1792764296,213.218173446,213.2826632488
"2056",2019-08-03 20:45:00,213.2252254436,213.1772961496,213.218734292,213.2829691648
"2057",2019-08-03 21:00:00,213.2232451636,213.1748569956,213.216040208,213.2803770528
"2058",2019-08-03 21:15:00,213.2298060096,213.1751629116,213.213448096,213.2751132744
"2059",2019-08-03 21:30:00,213.2211119256,213.1725707996,213.2111843176,213.2737550236
"2060",2019-08-03 21:45:00,213.2185198136,213.1673070212,213.2098260668,213.2710507424
"2061",2019-08-03 22:00:00,213.2222560352,213.1689487704,213.2071217856,213.2703063468
"2062",2019-08-03 22:15:00,213.2178977844,213.1662444892,213.20637739,213.2693172184
"2063",2019-08-03 22:30:00,213.2181935032,213.1625000936,213.2023882616,213.264461328
"2064",2019-08-03 22:45:00,213.2144491076,213.1585109652,213.2005323712,213.2641656092
"2065",2019-08-03 23:00:00,213.2134599792,213.1566550748,213.1972366524,213.2632152464
"2066",2019-08-03 23:15:00,213.2086040888,213.156359356,213.1992862896,213.2645510796
"2067",2019-08-03 23:30:00,213.21130837,213.1584089932,213.2006221228,213.2640718112
"2068",2019-08-03 23:45:00,213.2073580072,213.1627448264,213.2031428544,213.2656217856
"2069",2019-08-04 00:00:00,213.2056938404,213.159265558,213.2016928288,213.2676000424
"2070",2019-08-04 00:15:00,213.205214572,213.1578155324,213.2006710856,213.2643043236
"2071",2019-08-04 00:30:00,213.2037645464,213.1567937892,213.1973753668,213.259293452
"2072",2019-08-04 00:45:00,213.2027428032,213.1564980704,213.1953644952,213.2594668044
"2073",2019-08-04 01:00:00,213.1994470844,213.1514871988,213.1925378476,213.2564566072
"2074",2019-08-04 01:15:00,213.2004362128,213.1516605512,213.1925276504,213.2554980704
"2075",2019-08-04 01:30:00,213.2006095652,213.151650354,213.1915691136,213.2522635348
"2076",2019-08-04 01:45:00,213.197599368,213.1476918172,213.188334578,213.251304998
"2077",2019-08-04 02:00:00,213.1966408312,213.1444572816,213.1843760412,213.2464898964
"2078",2019-08-04 02:15:00,213.1964062956,213.1464987448,213.1825609396,213.2466530516
"2079",2019-08-04 02:30:00,213.1924477588,213.1416836432,213.1827240948,213.246673446
"2080",2019-08-04 02:45:00,213.1936326572,213.1388467984,213.1827444892,213.2453376128
"2081",2019-08-04 03:00:00,213.1907958124,213.1388671928,213.178408656,213.2421234716
"2082",2019-08-04 03:15:00,213.1878162068,213.1345313596,213.1781945148,213.2420113024
"2083",2019-08-04 03:30:00,213.1864803736,213.1343172184,213.1780823456,213.2390316968
"2084",2019-08-04 03:45:00,213.1802662324,213.1342050492,213.17510274,213.2373797504
"2085",2019-08-04 04:00:00,213.1801540632,213.1312254436,213.1704507936,213.2380935544
"2086",2019-08-04 04:15:00,213.1771744576,213.1325734972,213.1741645976,213.239041894
"2087",2019-08-04 04:30:00,213.1755225112,213.1332873012,213.1751129372,213.2395109652
"2088",2019-08-04 04:45:00,213.1762363152,213.1342356408,213.1755820084,213.238990908
"2089",2019-08-04 05:00:00,213.1741846548,213.137704712,213.1780619512,213.2384504564
"2090",2019-08-04 05:15:00,213.171653726,213.1311846548,213.1745214996,213.2357563724
"2091",2019-08-04 05:30:00,213.1711336688,213.1336442032,213.1718274156,213.2317570468
"2092",2019-08-04 05:45:00,213.1705932172,213.1279501192,213.16782809,213.2335109652
"2093",2019-08-04 06:00:00,213.1678991332,213.1299507936,213.1725820084,213.2351221228
"2094",2019-08-04 06:15:00,213.1638998076,213.131704712,213.174193166,213.2340004308
"2095",2019-08-04 06:30:00,213.165653726,213.1303158696,213.173071474,213.2350609396
"2096",2019-08-04 06:45:00,213.1702648836,213.1291941776,213.1681319828,213.2310922056
"2097",2019-08-04 07:00:00,213.1661431916,213.1272546864,213.1641632488,213.231673446
"2098",2019-08-04 07:15:00,213.1672037004,213.1262859524,213.1677444892,213.2277760924
"2099",2019-08-04 07:30:00,213.1692349664,213.1268671928,213.1638471356,213.2249902336
"2100",2019-08-04 07:45:00,213.1698162068,213.1229698392,213.1610612768,213.2279188532
"2101",2019-08-04 08:00:00,213.1659188532,213.1201839804,213.1639898964,213.2239807108
"2102",2019-08-04 08:15:00,213.1691329944,213.1201126,213.157051754,213.2262138976
"2103",2019-08-04 08:30:00,213.166061614,213.1191744576,213.1622849408,213.2277026888
"2104",2019-08-04 08:45:00,213.1591234716,213.1214076444,213.163773732,213.2276619
"2105",2019-08-04 09:00:00,213.1643566584,213.1228964356,213.1637329432,213.2240704624
"2106",2019-08-04 09:15:00,213.1658454496,213.1198556468,213.1601415056,213.2219474216
"2107",2019-08-04 09:30:00,213.1688046608,213.1162642092,213.1580184648,213.2207543492
"2108",2019-08-04 09:45:00,213.1622132232,213.1141411684,213.1538253924,213.2140201508
"2109",2019-08-04 10:00:00,213.1600901824,213.112948096,213.153091194,213.2186211112
"2110",2019-08-04 10:15:00,213.15889711,213.1122138976,213.1516921544,213.213724432
"2111",2019-08-04 10:30:00,213.1551629116,213.110814858,213.1497954752,213.2136102396
"2112",2019-08-04 10:45:00,213.156763872,213.1089181788,213.1526812828,213.215712886
"2113",2019-08-04 11:00:00,213.1578671928,213.1088039864,213.1517839292,213.2109385732
"2114",2019-08-04 11:15:00,213.1577530004,213.1109066328,213.1500096164,213.2084606536
"2115",2019-08-04 11:30:00,213.1568556468,213.10613232,213.1445316968,213.2063376128
"2116",2019-08-04 11:45:00,213.155081334,213.1006544004,213.142408656,213.211395424
"2117",2019-08-04 12:00:00,213.1526034144,213.1015313596,213.1474664672,213.2049507936
"2118",2019-08-04 12:15:00,213.1474803736,213.1065891708,213.1440218368,213.2119501192
"2119",2019-08-04 12:30:00,213.1525381848,213.1001445404,213.1420211624,213.2051649348
"2120",2019-08-04 12:45:00,213.1430935544,213.095143866,213.135235978,213.201826404
"2121",2019-08-04 13:00:00,213.14109288,213.0943586816,213.1408974472,213.2018896104
"2122",2019-08-04 13:15:00,213.1403076956,213.1000201508,213.1379606536,213.2029501192
"2123",2019-08-04 13:30:00,213.1399691648,213.0940833572,213.1390211624,213.2101493424
"2124",2019-08-04 13:45:00,213.1370323712,213.095143866,213.1402203856,213.2017856152
"2125",2019-08-04 14:00:00,213.13509288,213.0963430892,213.1318566584,213.1970316968
"2126",2019-08-04 14:15:00,213.1452921032,213.093979362,213.13310274,213.1962057236
"2127",2019-08-04 14:30:00,213.136928376,213.0922254436,213.1322767668,213.201163586
"2128",2019-08-04 14:45:00,213.1351744576,213.0913994704,213.1342346292,213.2032948008
"2129",2019-08-04 15:00:00,213.1343484844,213.0933573328,213.133365844,213.1957366524
"2130",2019-08-04 15:15:00,213.1363063468,213.0954885476,213.1318076956,213.1935422312
"2131",2019-08-04 15:30:00,213.1354375616,213.0909303992,213.1296132744,213.1986632488
"2132",2019-08-04 15:45:00,213.1278794132,213.085735978,213.128734292,213.1970806596
"2133",2019-08-04 16:00:00,213.128684992,213.0878569956,213.1331517028,213.1933382872
"2134",2019-08-04 16:15:00,213.1308060096,213.0862744064,213.1234093304,213.1891758064
"2135",2019-08-04 16:30:00,213.1322234204,213.085532034,213.1252468496,213.1893695532
"2136",2019-08-04 16:45:00,213.125481048,213.0783695532,213.1224405964,213.1858596932
"2137",2019-08-04 17:00:00,213.1213185672,213.0785633,213.1189307364,213.1845646488
"2138",2019-08-04 17:15:00,213.121512314,213.07805344,213.117635692,213.1838508448
"2139",2019-08-04 17:30:00,213.121002454,213.0767583956,213.119921888,213.1842587328
"2140",2019-08-04 17:45:00,213.1227074096,213.0730445916,213.114329776,213.1808814364
"2141",2019-08-04 18:00:00,213.1189936056,213.0734524796,213.1169524796,213.1807692672
"2142",2019-08-04 18:15:00,213.1164014936,213.0700751832,213.1108403104,213.1771880268
"2143",2019-08-04 18:30:00,213.1160241972,213.069963014,213.11025907,213.1777896616
"2144",2019-08-04 18:45:00,213.112912028,213.0663817736,213.1078607048,213.1734640256
"2145",2019-08-04 19:00:00,213.1153307876,213.0699834084,213.1095350688,213.1740860548
"2146",2019-08-04 19:15:00,213.1129324224,213.0656577724,213.107157098,213.1740146744
"2147",2019-08-04 19:30:00,213.1116067864,213.0662798016,213.1070857176,213.1738617164
"2148",2019-08-04 19:45:00,213.1092288156,213.0632084212,213.1069327596,213.1738005332
"2149",2019-08-04 20:00:00,213.1091574352,213.0630554632,213.1068715764,213.1740758576
"2150",2019-08-04 20:15:00,213.1060044772,213.05999428,213.1071469008,213.170280476
"2151",2019-08-04 20:30:00,213.105943294,213.0602696044,213.1003515192,213.1685449288
"2152",2019-08-04 20:45:00,213.1062186184,213.0594742228,213.101615972,213.1693301132
"2153",2019-08-04 21:00:00,213.1054232368,213.0607386756,213.1024011564,213.170135692
"2154",2019-08-04 21:15:00,213.1006876896,213.06152386,213.1062067352,213.168300196
"2155",2019-08-04 21:30:00,213.098472874,213.0593294388,213.1013712392,213.1656163092
"2156",2019-08-04 21:45:00,213.0992784528,213.0544939428,213.0986873524,213.1621880268
"2157",2019-08-04 22:00:00,213.0974429568,213.054810056,213.09525907,213.160829776
"2158",2019-08-04 22:15:00,213.09775907,213.0543817736,213.0969008192,213.1636360292
"2159",2019-08-04 22:30:00,213.0943307876,213.0530235228,213.0967070724,213.1635952404
"2160",2019-08-04 22:45:00,213.0959725368,213.055829776,213.0966662836,213.1606156348
"2161",2019-08-04 23:00:00,213.09277879,213.0527889872,213.096686678,213.1607685928
"2162",2019-08-04 23:15:00,213.0927380012,213.0528093816,213.093839636,213.160064986
"2163",2019-08-04 23:30:00,213.0957583956,213.0499623396,213.0931360292,213.1559534912
"2164",2019-08-04 23:45:00,213.0929113536,213.0492587328,213.0890245344,213.1531166464
"2165",2019-08-05 00:00:00,213.0922077468,213.048147238,213.0891876896,213.1519541656
"2166",2019-08-05 00:15:00,213.091096252,213.0453103932,213.0880252088,213.1507814876
"2167",2019-08-05 00:30:00,213.0882594072,213.0471479124,213.0868525308,213.1509956288
"2168",2019-08-05 00:45:00,213.0870969264,213.0459752344,213.087066672,213.1498229508
"2169",2019-08-05 01:00:00,213.0829242484,213.0461893756,213.085893994,213.1488542168
"2170",2019-08-05 01:15:00,213.0861383896,213.0450166976,213.08792526,213.1489867804
"2171",2019-08-05 01:30:00,213.0819657116,213.0440479636,213.0850578236,213.1481404128
