"","new_time","2043737","2075559","2075568","2024021","2093013","2093018","2093009"
"147",2018-08-07 05:10:00,10.194,10.734,10.716,10.356,NA,NA,NA
"148",2018-08-07 05:15:00,10.19,10.731,10.716,10.377,NA,NA,NA
"149",2018-08-07 05:20:00,10.194,10.728,10.719,10.365,NA,NA,NA
"150",2018-08-07 05:25:00,10.193,10.734,10.719,10.404,NA,NA,NA
"151",2018-08-07 05:30:00,10.193,10.731,10.719,10.38,NA,NA,NA
"152",2018-08-07 05:35:00,10.193,10.734,10.722,10.392,NA,NA,NA
"153",2018-08-07 05:40:00,10.197,10.743,10.722,10.368,NA,NA,NA
"154",2018-08-07 05:45:00,10.191,10.737,10.725,10.368,NA,NA,NA
"155",2018-08-07 05:50:00,10.199,10.734,10.719,10.374,NA,NA,NA
"156",2018-08-07 05:55:00,10.196,10.737,10.719,10.371,NA,NA,NA
"157",2018-08-07 06:00:00,10.2,10.737,10.722,10.398,NA,NA,NA
"158",2018-08-07 06:05:00,10.191,10.737,10.719,10.374,NA,NA,NA
"159",2018-08-07 06:10:00,10.196,10.737,10.719,10.389,NA,NA,NA
"160",2018-08-07 06:15:00,10.193,10.737,10.725,10.392,NA,NA,NA
"161",2018-08-07 06:20:00,10.2,10.737,10.722,10.362,NA,NA,NA
"162",2018-08-07 06:25:00,10.199,10.74,10.728,10.401,NA,NA,NA
"163",2018-08-07 06:30:00,10.194,10.746,10.725,10.377,NA,NA,NA
"164",2018-08-07 06:35:00,10.199,10.743,10.725,10.374,NA,NA,NA
"165",2018-08-07 06:40:00,10.197,10.737,10.728,10.389,NA,NA,NA
"166",2018-08-07 06:45:00,10.196,10.74,10.725,10.392,NA,NA,NA
"167",2018-08-07 06:50:00,10.202,10.74,10.728,10.389,NA,NA,NA
"168",2018-08-07 06:55:00,10.2,10.74,10.728,10.389,NA,NA,NA
"169",2018-08-07 07:00:00,10.197,10.743,10.728,10.389,NA,NA,NA
"170",2018-08-07 07:05:00,10.199,10.74,10.728,10.398,NA,NA,NA
"171",2018-08-07 07:10:00,10.202,10.74,10.728,10.377,NA,NA,NA
"172",2018-08-07 07:15:00,10.203,10.743,10.725,10.395,NA,NA,NA
"173",2018-08-07 07:20:00,10.203,10.746,10.725,10.371,NA,NA,NA
"174",2018-08-07 07:25:00,10.202,10.743,10.728,10.365,NA,NA,NA
"175",2018-08-07 07:30:00,10.205,10.743,10.731,10.395,NA,NA,NA
"176",2018-08-07 07:35:00,10.203,10.746,10.725,10.38,NA,NA,NA
"177",2018-08-07 07:40:00,10.203,10.743,10.731,10.383,NA,NA,NA
"178",2018-08-07 07:45:00,10.2,10.746,10.728,10.413,NA,NA,NA
"179",2018-08-07 07:50:00,10.203,10.749,10.731,10.419,NA,NA,NA
"180",2018-08-07 07:55:00,10.2,10.737,10.731,10.413,NA,NA,NA
"181",2018-08-07 08:00:00,10.202,10.746,10.728,10.392,NA,NA,NA
"182",2018-08-07 08:05:00,10.206,10.74,10.728,10.389,NA,NA,NA
"183",2018-08-07 08:10:00,10.212,10.746,10.737,10.404,NA,NA,NA
"184",2018-08-07 08:15:00,10.206,10.749,10.734,10.371,NA,NA,NA
"185",2018-08-07 08:20:00,10.211,10.749,10.731,10.422,NA,NA,NA
"186",2018-08-07 08:25:00,10.206,10.749,10.734,10.377,NA,NA,NA
"187",2018-08-07 08:30:00,10.212,10.752,10.731,10.398,NA,NA,NA
"188",2018-08-07 08:35:00,10.209,10.746,10.737,10.377,NA,NA,NA
"189",2018-08-07 08:40:00,10.208,10.752,10.731,10.386,NA,NA,NA
"190",2018-08-07 08:45:00,10.206,10.749,10.731,10.383,NA,NA,NA
"191",2018-08-07 08:50:00,10.205,10.749,10.731,10.404,NA,NA,NA
"192",2018-08-07 08:55:00,10.208,10.746,10.734,10.413,NA,NA,NA
"193",2018-08-07 09:00:00,10.209,10.752,10.731,10.395,NA,NA,NA
"194",2018-08-07 09:05:00,10.208,10.749,10.737,10.398,NA,NA,NA
"195",2018-08-07 09:10:00,10.208,10.752,10.737,10.377,NA,NA,NA
"196",2018-08-07 09:15:00,10.212,10.752,10.731,10.413,NA,NA,NA
"197",2018-08-07 09:20:00,10.211,10.755,10.734,10.425,NA,NA,NA
"198",2018-08-07 09:25:00,10.211,10.749,10.74,10.398,NA,NA,NA
"199",2018-08-07 09:30:00,10.211,10.749,10.737,10.395,NA,NA,NA
"200",2018-08-07 09:35:00,10.214,10.755,10.737,10.401,NA,NA,NA
"201",2018-08-07 09:40:00,10.211,10.758,10.74,10.413,NA,NA,NA
"202",2018-08-07 09:45:00,10.218,10.755,10.74,10.437,NA,NA,NA
"203",2018-08-07 09:50:00,10.217,10.752,10.743,10.377,NA,NA,NA
"204",2018-08-07 09:55:00,10.205,10.755,10.737,10.398,NA,NA,NA
"205",2018-08-07 10:00:00,10.215,10.755,10.74,10.389,NA,NA,NA
"206",2018-08-07 10:05:00,10.208,10.755,10.74,10.407,NA,NA,NA
"207",2018-08-07 10:10:00,10.208,10.758,10.74,10.392,NA,NA,NA
"208",2018-08-07 10:15:00,10.206,10.755,10.743,10.398,NA,NA,NA
"209",2018-08-07 10:20:00,10.214,10.758,10.737,10.413,NA,NA,NA
"210",2018-08-07 10:25:00,10.217,10.755,10.743,10.422,NA,NA,NA
"211",2018-08-07 10:30:00,10.215,10.755,10.74,10.395,NA,NA,NA
"212",2018-08-07 10:35:00,10.208,10.758,10.743,10.434,NA,NA,NA
"213",2018-08-07 10:40:00,10.217,10.758,10.746,10.416,NA,NA,NA
"214",2018-08-07 10:45:00,10.212,10.755,10.743,10.413,NA,NA,NA
"215",2018-08-07 10:50:00,10.211,10.761,10.74,10.386,NA,NA,NA
"216",2018-08-07 10:55:00,10.214,10.755,10.746,10.413,NA,NA,NA
"217",2018-08-07 11:00:00,10.217,10.758,10.737,10.386,NA,NA,NA
"218",2018-08-07 11:05:00,10.208,10.758,10.74,10.419,NA,NA,NA
"219",2018-08-07 11:10:00,10.212,10.755,10.737,10.407,NA,NA,NA
"220",2018-08-07 11:15:00,10.215,10.755,10.752,10.395,NA,NA,NA
"221",2018-08-07 11:20:00,10.214,10.758,10.743,10.413,NA,NA,NA
"222",2018-08-07 11:25:00,10.215,10.758,10.749,10.398,NA,NA,NA
"223",2018-08-07 11:30:00,10.217,10.761,10.746,10.398,NA,NA,NA
"224",2018-08-07 11:35:00,10.217,10.761,10.746,10.416,NA,NA,NA
"225",2018-08-07 11:40:00,10.22,10.764,10.749,10.428,NA,NA,NA
"226",2018-08-07 11:45:00,10.215,10.761,10.749,10.401,NA,NA,NA
"227",2018-08-07 11:50:00,10.221,10.761,10.743,10.395,NA,NA,NA
"228",2018-08-07 11:55:00,10.22,10.758,10.743,10.395,NA,NA,NA
"229",2018-08-07 12:00:00,10.221,10.764,10.746,10.437,NA,NA,NA
"230",2018-08-07 12:05:00,10.223,10.761,10.746,10.431,NA,NA,NA
"231",2018-08-07 12:10:00,10.22,10.764,10.746,10.404,NA,NA,NA
"232",2018-08-07 12:15:00,10.215,10.764,10.743,10.398,NA,NA,NA
"233",2018-08-07 12:20:00,10.227,10.761,10.746,10.398,NA,NA,NA
"234",2018-08-07 12:25:00,10.223,10.761,10.749,10.425,NA,NA,NA
"235",2018-08-07 12:30:00,10.217,10.764,10.746,10.428,NA,NA,NA
"236",2018-08-07 12:35:00,10.223,10.764,10.749,10.398,NA,NA,NA
"237",2018-08-07 12:40:00,10.22,10.761,10.746,10.389,NA,NA,NA
"238",2018-08-07 12:45:00,10.224,10.767,10.743,10.401,NA,NA,NA
"239",2018-08-07 12:50:00,10.223,10.764,10.746,10.434,NA,NA,NA
"240",2018-08-07 12:55:00,10.22,10.767,10.743,10.404,NA,NA,NA
"241",2018-08-07 13:00:00,10.223,10.761,10.746,10.41,NA,NA,NA
"242",2018-08-07 13:05:00,10.22,10.761,10.746,10.413,NA,NA,NA
"243",2018-08-07 13:10:00,10.229,10.764,10.743,10.413,NA,NA,NA
"244",2018-08-07 13:15:00,10.223,10.758,10.749,10.416,NA,NA,NA
"245",2018-08-07 13:20:00,10.223,10.764,10.746,10.425,NA,NA,NA
"246",2018-08-07 13:25:00,10.22,10.767,10.746,10.407,NA,NA,NA
"247",2018-08-07 13:30:00,10.226,10.761,10.743,10.419,NA,NA,NA
"248",2018-08-07 13:35:00,10.221,10.761,10.746,10.428,NA,NA,NA
"249",2018-08-07 13:40:00,10.22,10.761,10.746,10.398,NA,NA,NA
"250",2018-08-07 13:45:00,10.211,10.764,10.743,10.419,NA,NA,NA
"251",2018-08-07 13:50:00,10.215,10.764,10.746,10.422,NA,NA,NA
"252",2018-08-07 13:55:00,10.227,10.764,10.755,10.437,NA,NA,NA
"253",2018-08-07 14:00:00,10.218,10.764,10.752,10.422,NA,NA,NA
"254",2018-08-07 14:05:00,10.217,10.77,10.74,10.443,NA,NA,NA
"255",2018-08-07 14:10:00,10.221,10.758,10.752,10.422,NA,NA,NA
